col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
281,281,0_282,0_330,402.3699,8.121716,19.2592,0.0219,-0.001804538,3.0,3.0,256.0,280.0,256.1157,280.3846,256.1157,280.3846,192.80871152897052,27.875863433019344,0.517,0.268,66.68,0.01044,0.0054,66.68,256.1157,280.3846,192.80871152897052,27.875863433019344,0.086289833261,0.15049784651,0.086289833261,0.15049784651,0.388,0.294,87.55,0.3880921,0.2935511,87.55,32.7113,0.0,0.59,1.932,0.483,1.0,0.0,28,28,0_29,0_19,229.5679,17.007,19.8685,0.0805,195.0404,3.0,6.0,256.0,280.0,256.0959,280.4858,256.0959,280.4858,192.8087186729008,27.87583514150734,0.728,0.498,4.39,0.08135,0.05003,0.12,256.0959,280.4858,192.8087186729008,27.87583514150734,0.12017722901,0.22900315404,0.12017722901,0.22900315404,0.489,0.332,73.88,0.4887945,0.3320547,73.88,22.7583,0.0,1.6,1.461,0.315,0.646,0.0,0.10311876647828186
287,287,0_288,0_324,15848.97,50.97247,15.2707,0.0035,-8.756977E-5,10.0,10.0,338.0,272.0,337.7428,272.4916,337.7428,272.4916,192.7826923723148,27.87746557533333,0.522,0.458,-80.39,0.00168,0.00147,-80.39,337.7428,272.4916,192.7826923723148,27.87746557533333,0.10559966819,0.24938059227,0.10559966819,0.24938059227,0.5,0.325,-88.24,0.4995164,0.3247517,-88.24,47.3867,0.0,0.95,1.139,0.122,1.0,0.0,29,29,0_30,0_18,15657.52,83.96608,15.2839,0.0058,195.3596,97.0,107.0,338.0,272.0,337.8468,272.4337,337.8468,272.4337,192.78265881574015,27.87748105899189,2.027,1.727,-62.62,0.0166,0.01237,-62.06,337.8468,272.4337,192.78265881574015,27.87748105899189,1.1225891212,1.1277535381,1.1225891212,1.1277535381,1.062,1.059,-67.37,1.062468,1.059011,-67.37,22.7863,0.0,3.24,1.174,0.148,0.979,0.0,0.11903113038192548
294,294,0_295,0_317,1013.708,12.89115,18.256,0.0138,-4.192607E-5,11.0,11.0,367.0,264.0,367.5324,263.9443,367.5324,263.9443,192.7731481501091,27.879641667516957,0.768,0.614,-87.64,0.00976,0.0078,-87.64,367.5324,263.9443,192.7731481501091,27.879641667516957,0.27812970168,0.32968462593,0.27812970168,0.32968462593,0.576,0.525,-77.53,0.5764868,0.5248592,-77.53,47.4159,0.0,2.11,1.251,0.201,1.0,0.0,30,30,0_31,0_17,728.9321,31.55919,18.614,0.047,195.5311,19.0,21.0,367.0,264.0,367.6838,264.0553,367.6838,264.0553,192.77310095116025,27.879609324951247,1.215,1.123,-82.5,0.06159,0.05812,-72.79,367.6838,264.0553,192.77310095116025,27.879609324951247,1.0804499206,1.2382890058,1.0804499206,1.2382890058,1.114,1.038,-83.37,1.113754,1.038408,-83.37,22.7992,0.0,3.85,1.082,0.076,0.51,0.0,0.1877310842668442
330,330,0_331,0_281,2445.365,20.02198,17.2999,0.0089,-2.363896E-5,11.0,11.0,161.0,239.0,160.6848,238.5319,160.6848,238.5319,192.8387030190976,27.888340623396807,0.624,0.571,86.28,0.00511,0.00467,86.28,160.6848,238.5319,192.8387030190976,27.888340623396807,0.2303291272,0.26966619382,0.2303291272,0.26966619382,0.519,0.48,89.19,0.5193016,0.4799179,89.19,46.229,0.0,1.47,1.094,0.086,1.0,0.0,31,31,0_32,0_16,2044.927,44.04487,17.494,0.0234,195.9517,33.0,38.0,161.0,239.0,160.7586,238.6477,160.7586,238.6477,192.8386805170221,27.888307528067173,1.457,1.374,37.93,0.03883,0.03595,32.2,160.7586,238.6477,192.8386805170221,27.888307528067173,1.0361958241,1.0616779284,1.0361958241,1.0616779284,1.034,1.015,65.27,1.033703,1.01456,65.27,22.8,0.0,3.38,1.06,0.057,0.778,0.0,0.13731744244631097
339,339,0_340,0_272,596.6143,9.889672,18.8315,0.018,-1.988921E-5,10.0,10.0,340.0,232.0,340.1109,231.5429,340.1109,231.5429,192.78159329150205,27.888955071894856,0.718,0.629,11.15,0.0119,0.01043,11.15,340.1109,231.5429,192.78159329150205,27.888955071894856,0.33613328156,0.28573998469,0.33613328156,0.28573998469,0.58,0.534,5.4,0.580162,0.5341211,5.4,47.4835,0.0,2.13,1.142,0.124,1.0,0.0,32,32,0_33,0_15,352.5814,24.56215,19.4026,0.0757,195.2141,12.0,13.0,340.0,232.0,340.3322,231.6017,340.3322,231.6017,192.78152341794905,27.88893687089548,0.995,0.875,-44.24,0.08421,0.07198,-44.74,340.3322,231.6017,192.78152341794905,27.88893687089548,1.2345255674,1.1571958289,1.2345255674,1.1571958289,1.113,1.073,13.84,1.11334,1.073404,13.84,22.7682,0.0,3.13,1.138,0.121,0.522,0.0,0.22897844876754747
378,378,0_379,0_233,11997.09,44.3479,15.573,0.004,-7.308516E-6,9.0,9.0,302.0,203.0,301.4931,202.7445,301.4931,202.7445,192.79363070226697,27.89734023778708,0.526,0.491,18.31,0.00195,0.00182,18.31,301.4931,202.7445,192.79363070226697,27.89734023778708,0.2519111272,0.12405643955,0.2519111272,0.12405643955,0.502,0.352,1.77,0.5020289,0.3520434,1.77,44.7824,0.0,1.04,1.072,0.067,1.0,0.0,33,33,0_34,0_14,11469.57,72.51113,15.6219,0.0069,195.3543,72.0,80.0,302.0,203.0,301.5306,202.8058,301.5306,202.8058,192.79361929301132,27.897322727835395,1.734,1.689,26.62,0.01466,0.01418,8.23,301.5306,202.8058,192.79361929301132,27.897322727835395,1.1318054991,1.1100973017,1.1318054991,1.1100973017,1.066,1.052,20.45,1.065509,1.051947,20.45,22.7682,0.0,3.23,1.026,0.026,0.977,0.0,0.0718605594189158
438,438,0_439,0_173,895.215,12.11431,18.3909,0.0147,-6.843339E-5,2.0,2.0,435.0,149.0,435.0224,149.0,435.0224,149.0,192.75070853934025,27.911427996383757,0.324,0.289,0.0,0.00439,0.00391,0.0,435.0224,149.0,192.75070853934025,27.911427996383757,0.084662925491,0.0833333,0.084662925491,0.0833333,0.291,0.289,0.0,0.290969,0.2886751,0.0,46.4966,0.0,1.7,1.124,0.11,1.0,0.0,34,34,0_35,0_13,511.5699,21.50706,18.9985,0.0457,195.3465,4.0,9.0,435.0,149.0,435.1241,149.0788,435.1241,149.0788,192.7506768630872,27.911405075785364,0.734,0.709,39.71,0.03836,0.03767,34.21,435.1241,149.0788,192.7506768630872,27.911405075785364,0.11462719161,0.096467275448,0.11462719161,0.096467275448,0.339,0.311,2.9,0.3386356,0.3105164,2.9,22.7815,0.0,1.08,1.035,0.034,0.769,0.0,0.12865585878613897
451,451,0_452,0_160,512.2648,9.163942,18.997,0.0194,-1.233516E-5,16.0,16.0,85.0,139.0,84.3311,139.1954,84.3311,139.1954,192.8621597227052,27.91682684966452,1.292,0.685,-19.92,0.02312,0.01225,-19.92,84.3311,139.1954,192.8621597227052,27.91682684966452,0.70676275821,0.42768072005,0.70676275821,0.42768072005,0.858,0.631,-17.32,0.8583848,0.6305703,-17.32,38.7372,0.0,4.65,1.888,0.47,1.0,0.0,36,36,0_37,0_11,257.9937,21.63903,19.7417,0.0911,195.8924,9.0,10.0,84.0,139.0,84.2759,139.4626,84.2759,139.4626,192.86217947457584,27.91675216602604,1.08,0.754,-13.85,0.11477,0.08049,-14.02,84.2759,139.4626,192.86217947457584,27.91675216602604,1.8659859205,1.3740110913,1.8659859205,1.3740110913,1.379,1.156,-14.77,1.379407,1.156388,-14.77,22.7858,0.0,5.37,1.432,0.302,0.18,0.0,0.27284222547106385
456,456,0_457,0_155,100491.3,128.351,13.2654,0.0014,1.340641E-4,9.0,9.0,351.0,137.0,350.7626,137.2832,350.7626,137.2832,192.77740940466416,27.915362586315577,0.545,0.53,-50.77,7.0E-4,6.8E-4,-50.77,350.7626,137.2832,192.77740940466416,27.915362586315577,0.1579611243,0.17994594769,0.1579611243,0.17994594769,0.425,0.397,79.8,0.4250665,0.3965168,79.8,99.0,0.0,1.3,1.027,0.026,1.0,0.0,35,35,0_36,0_12,101100.2,157.1291,13.2589,0.0017,195.1391,188.0,199.0,351.0,137.0,350.7988,137.373,350.7988,137.373,192.77739864920812,27.915337076720817,1.974,1.953,62.9,0.00444,0.00434,56.89,350.7988,137.373,192.77739864920812,27.915337076720817,1.1737484376,1.1563448843,1.1737484376,1.1563448843,1.084,1.075,-9.53,1.083629,1.0751,-9.53,22.7783,0.0,3.29,1.011,0.011,0.983,0.0,0.0968218983494953
481,481,0_482,0_130,2823.344,21.51379,17.1438,0.0083,1.417962E-5,46.0,46.0,230.0,119.0,229.9925,119.5824,229.9925,119.5824,192.81567307960665,27.92124960510248,2.858,0.778,59.95,0.02178,0.00593,59.95,229.9925,119.5824,192.81567307960665,27.92124960510248,1.0669083697,1.8510862712,1.0669083697,1.8510862712,1.565,0.684,56.66,1.565186,0.6842425,56.66,99.0,0.0,7.73,3.672,0.728,1.0,0.0,37,37,0_38,0_10,2456.143,56.85072,17.2951,0.0251,196.3277,60.0,67.0,230.0,119.0,230.0377,119.7173,230.0377,119.7173,192.81565982921333,27.921211355332616,2.773,1.462,58.8,0.07224,0.03935,58.08,230.0377,119.7173,192.81565982921333,27.921211355332616,2.8401565215,3.6954386823,2.8401565215,3.6954386823,2.06,1.514,57.98,2.060229,1.513622,57.98,22.8187,0.0,8.36,1.896,0.473,0.009,0.0,0.14227104413757607
502,502,0_503,0_109,95523.6,125.1384,13.3205,0.0014,4.464254E-5,10.0,10.0,447.0,111.0,446.5397,110.7769,446.5397,110.7769,192.7467194148425,27.92208054825273,0.552,0.485,-48.81,7.2E-4,6.4E-4,-48.81,446.5397,110.7769,192.7467194148425,27.92208054825273,0.24606592987,0.13398758072,0.24606592987,0.13398758072,0.498,0.363,-7.81,0.4982133,0.3630937,-7.81,99.0,0.0,1.18,1.138,0.121,1.0,0.0,38,38,0_39,0_9,96355.94,155.4495,13.311,0.0018,195.52,182.0,198.0,447.0,111.0,446.5789,110.8749,446.5789,110.8749,192.74670778049472,27.922052710332917,1.98,1.95,-10.56,0.00466,0.00445,2.73,446.5789,110.8749,192.74670778049472,27.922052710332917,1.1604056445,1.1361705203,1.1604056445,1.1361705203,1.081,1.062,-26.1,1.080767,1.062317,-26.1,22.776,0.0,3.25,1.016,0.016,0.985,0.0,0.10554923021983306
522,522,0_523,0_89,424.3168,8.340271,19.2015,0.0213,-4.945284E-5,13.0,13.0,138.0,91.0,137.926,90.4218,137.926,90.4218,192.84471308346832,27.93013459616453,0.907,0.702,-75.0,0.01783,0.01379,-75.0,137.926,90.4218,192.84471308346832,27.93013459616453,0.39280407121,0.40414008045,0.39280407121,0.40414008045,0.642,0.621,-57.68,0.6416448,0.6206739,-57.68,39.6264,0.0,2.28,1.293,0.227,1.0,0.0,39,39,0_40,0_8,193.026,19.27783,20.0567,0.1085,195.9574,7.0,8.0,138.0,91.0,137.8571,90.8359,137.8571,90.8359,192.8447384194169,27.93001873652132,0.833,0.677,-43.03,0.10352,0.08211,-44.99,137.8571,90.8359,192.8447384194169,27.93001873652132,1.2546040807,1.4102283432,1.2546040807,1.4102283432,1.188,1.12,89.47,1.187536,1.120085,89.47,22.7844,0.0,4.45,1.231,0.188,0.47,0.0,0.41979282985776467
549,549,0_550,0_62,4648.167,27.60425,16.6025,0.0064,0.002379984,2.0,2.0,510.0,53.0,510.0,52.7952,510.0,52.7952,192.72603554097603,27.93788552481928,0.496,0.289,90.0,0.00295,0.00171,90.0,510.0,52.7952,192.72603554097603,27.93788552481928,0.0833333,0.10007669589,0.0833333,0.10007669589,0.316,0.289,90.0,0.316349,0.2886751,90.0,43.0056,16.0,0.87,1.719,0.418,1.0,0.0,40,40,0_41,0_7,5276.465,50.23074,16.4649,0.0103,195.9348,34.0,39.0,511.0,53.0,510.0715,52.7853,510.0715,52.7853,192.7260127081726,27.93788775579981,1.729,0.956,-88.9,0.02528,0.01383,-87.28,510.0715,52.7853,192.7260127081726,27.93788775579981,0.3992603068,0.87363236084,0.3992603068,0.87363236084,0.935,0.632,-89.15,0.9347385,0.6317885,-89.15,22.7668,24.0,4.18,1.81,0.447,0.982,0.0,0.0721821307527155
551,551,0_552,0_60,594.4229,9.871493,18.8355,0.018,1.35821E-4,19.0,19.0,236.0,50.0,235.1198,49.172,235.1198,49.172,192.8134548617061,27.94099759131079,1.286,0.814,82.51,0.02136,0.01352,82.51,235.1198,49.172,192.8134548617061,27.94099759131079,0.54181086191,0.72184747652,0.54181086191,0.72184747652,0.854,0.731,78.55,0.8541328,0.730832,78.55,36.2817,0.0,3.6,1.579,0.367,1.0,0.0,43,43,0_44,0_5,350.3405,26.18843,19.4095,0.0812,195.7538,15.0,15.0,236.0,50.0,235.2821,49.3673,235.2821,49.3673,192.8134048600253,27.940941486503124,1.149,0.958,79.39,0.09961,0.083,83.74,235.2821,49.3673,192.8134048600253,27.940941486503124,1.6196709475,1.8162154204,1.6196709475,1.8162154204,1.348,1.272,-87.25,1.347839,1.272484,-87.25,22.7795,0.0,6.26,1.2,0.166,0.011,0.0,0.2539357792828857
554,554,0_555,0_57,375.8875,7.849898,19.3331,0.0227,-0.005163433,2.0,2.0,41.0,51.0,40.9397,51.0,40.9397,51.0,192.8752357096135,27.941935356127825,0.374,0.289,0.0,0.00781,0.00603,0.0,40.9397,51.0,192.8752357096135,27.941935356127825,0.086873966631,0.0833333,0.086873966631,0.0833333,0.295,0.289,0.0,0.2947439,0.2886751,0.0,32.224,2.0,0.0,1.296,0.229,1.0,0.0,41,41,0_42,0_6,260.9903,19.4683,19.7292,0.081,195.5351,3.0,8.0,41.0,51.0,40.8159,50.8461,40.8159,50.8461,192.87527382582107,27.941979526137278,1.179,0.523,38.77,0.11568,0.04756,38.89,40.8159,50.8461,192.87527382582107,27.941979526137278,0.10913422167,0.093658687944,0.10913422167,0.093658687944,0.331,0.305,8.53,0.3308935,0.3054544,8.53,22.7824,2.0,-1.55,2.255,0.557,0.812,0.0,0.19751367041296342
555,555,0_556,0_57,364.1966,7.72686,19.3674,0.023,-0.005342686,7.0,7.0,38.0,49.0,37.5216,49.4779,37.5216,49.4779,192.8763103927633,27.942388473837344,0.545,0.495,-43.2,0.01156,0.01051,-43.2,37.5216,49.4779,192.8763103927633,27.942388473837344,0.24973536442,0.24950875258,0.24973536442,0.24950875258,0.518,0.48,-44.83,0.5183084,0.4802088,-44.83,32.2606,2.0,0.93,1.1,0.091,1.0,0.0,42,42,0_43,0_6,180.8961,16.78635,20.1272,0.1008,195.4405,6.0,6.0,38.0,49.0,37.5325,49.5024,37.5325,49.5024,192.8763071262735,27.942381507567653,0.878,0.491,-89.61,0.1093,0.05635,-89.95,37.5325,49.5024,192.8763071262735,27.942381507567653,0.51021443804,0.72511003329,0.51021443804,0.72511003329,0.856,0.709,-79.12,0.8563564,0.7085042,-79.12,22.777,2.0,3.58,1.788,0.441,0.496,0.0,0.026815294143457572
578,578,0_579,0_34,636.407,10.21416,18.7614,0.0174,2.230426E-4,12.0,12.0,285.0,26.0,284.6402,26.3674,284.6402,26.3674,192.797510377303,27.94703206536896,0.788,0.657,74.16,0.01265,0.01054,74.16,284.6402,26.3674,192.797510377303,27.94703206536896,0.29720475737,0.32511414583,0.29720475737,0.32511414583,0.571,0.544,77.32,0.5714917,0.543798,77.32,41.8257,0.0,1.85,1.2,0.167,1.0,0.0,44,44,0_45,0_4,437.7204,26.81387,19.1677,0.0665,195.9395,16.0,16.0,285.0,26.0,284.5579,26.4378,284.5579,26.4378,192.7975371502303,27.94701290516414,1.046,1.038,-53.58,0.07841,0.07816,-48.18,284.5579,26.4378,192.7975371502303,27.94701290516414,1.0952916217,1.1365442682,1.0952916217,1.1365442682,1.074,1.039,62.12,1.073582,1.038873,62.12,22.8208,0.0,4.03,1.008,0.008,0.192,0.0,0.10830258538001676
590,590,0_591,0_22,7703.536,35.53695,16.054,0.005,0.002741002,11.0,11.0,476.0,18.0,475.7585,18.3188,475.7585,18.3188,192.73663526198013,27.947836362380315,0.552,0.502,-75.74,0.00255,0.00232,-75.74,475.7585,18.3188,192.73663526198013,27.947836362380315,0.1123696426,0.1537135034,0.1123696426,0.1537135034,0.393,0.335,-84.6,0.3925382,0.3346594,-84.6,44.6406,0.0,1.07,1.099,0.09,1.0,0.0,0,0,0_1,0_3,7271.294,64.71931,16.1167,0.0097,195.9672,67.0,72.0,476.0,18.0,475.7934,18.3792,475.7934,18.3792,192.73662467293528,27.9478191226225,1.703,1.671,-87.77,0.02048,0.01971,84.19,475.7934,18.3792,192.73662467293528,27.9478191226225,1.1299479482,1.1324906329,1.1299479482,1.1324906329,1.068,1.059,-48.57,1.06839,1.058764,-48.57,22.78,0.0,3.31,1.019,0.018,0.968,0.0,0.0697579386163302
596,596,0_597,0_609,370.1925,7.790205,19.3497,0.0229,5.811034E-4,4.0,4.0,18.0,509.0,17.395,508.9364,17.395,508.9364,192.88647654029083,27.81340286636592,0.661,0.236,-5.82,0.01392,0.00496,-5.82,17.395,508.9364,192.88647654029083,27.81340286636592,0.32223436531,0.098128098823,0.32223436531,0.098128098823,0.568,0.313,-1.46,0.5677855,0.3130209,-1.46,42.2383,16.0,1.82,2.803,0.643,1.0,0.0,5,5,0_6,0_46,1161.565,35.12158,18.1081,0.0328,195.7549,23.0,25.0,17.0,511.0,17.1343,510.2891,17.1343,510.2891,192.8865704828223,27.81302457196468,2.023,0.731,0.13,0.08779,0.02985,0.29,17.1343,510.2891,192.8865704828223,27.81302457196468,1.4585227098,0.53762849697,1.4585227098,0.53762849697,1.208,0.732,-2.09,1.208201,0.7323949,-2.09,22.7767,24.0,5.18,2.765,0.638,0.916,0.0,1.3775927482387795
600,600,0_601,0_13,270.3279,6.65703,19.691,0.0267,-0.01006616,3.0,3.0,2.0,17.0,2.0544,17.2694,2.0544,17.2694,192.88732825607605,27.95170303756945,0.445,0.224,-84.29,0.01097,0.00551,-84.29,2.0544,17.2694,192.88732825607605,27.95170303756945,0.0878106914,0.11091894542,0.0878106914,0.11091894542,0.333,0.296,-89.68,0.333046,0.2963275,-89.68,31.9641,16.0,0.97,1.991,0.498,1.0,0.0,1,1,0_2,0_2,891.549,29.29054,18.3954,0.0357,195.1225,15.0,17.0,0.0,17.0,0.7533000000000001,17.3511,0.7533000000000001,17.3511,192.88774275037903,27.9516897024956,1.378,0.733,-86.73,0.06386,0.03193,-85.74,0.7533000000000001,17.3511,192.88774275037903,27.9516897024956,0.40354157287,0.8165020567,0.40354157287,0.8165020567,0.904,0.635,-88.06,0.9038676,0.6348756,-88.06,22.7746,24.0,3.68,1.88,0.468,0.867,0.0,1.3036625713734358
613,613,1_2,1_421,1473.183,15.54045,17.8501,0.0115,-4.633387E-4,4.0,4.0,1009.0,505.0,1009.4641,505.3878,1009.4641,505.3878,192.5712050028453,27.80679434171601,0.499,0.487,3.28,0.00526,0.00514,3.28,1009.4641,505.3878,192.5712050028453,27.80679434171601,0.24350755599,0.20095856721,0.24350755599,0.20095856721,0.493,0.448,0.72,0.4934717,0.4482765,0.72,44.7701,16.0,0.95,1.024,0.023,1.0,1.0,90,90,1_43,1_43,1392.945,38.32872,17.9109,0.0299,195.1004,27.0,30.0,1010.0,505.0,1009.8569,505.4856,1009.8569,505.4856,192.5710810700861,27.806763719414175,1.35,1.245,0.46,0.04652,0.04146,0.23,1009.8569,505.4856,192.5710810700861,27.806763719414175,0.99756136322,0.92123178228,0.99756136322,0.92123178228,0.999,0.96,2.06,0.9988294,0.9597568,2.06,22.7812,24.0,3.38,1.084,0.078,0.928,1.0,0.40479214419250176
614,614,1_3,1_420,29019.48,68.97312,14.614,0.0026,2.474408E-5,7.0,7.0,870.0,505.0,869.4237,505.4003,869.4237,505.4003,192.61570497841805,27.80790414255905,0.545,0.441,-42.09,0.0013,0.00105,-42.09,869.4237,505.4003,192.61570497841805,27.80790414255905,0.2376048929,0.21770038898,0.2376048929,0.21770038898,0.52,0.43,-38.3,0.5202132,0.4297482,-38.3,43.6771,0.0,1.34,1.236,0.191,1.0,1.0,51,51,1_4,1_44,28606.66,99.43027,14.6296,0.0038,195.0943,111.0,120.0,869.0,505.0,869.4297,505.5009,869.4297,505.5009,192.61570396682652,27.807875826871445,1.847,1.815,-10.52,0.00891,0.00875,30.0,869.4297,505.5009,192.61570396682652,27.807875826871445,1.1567263524,1.1262358299,1.1567263524,1.1262358299,1.081,1.055,-28.19,1.081209,1.055438,-28.19,22.7598,24.0,3.26,1.018,0.018,0.985,1.0,0.1007787676050705
627,627,1_16,1_407,46327.98,87.14787,14.1061,0.002,-0.001246494,6.0,6.0,562.0,496.0,561.6255,495.693,561.6255,495.693,192.7134345713613,27.813032259921982,0.526,0.43,-42.89,9.9E-4,8.1E-4,-42.89,561.6255,495.693,192.7134345713613,27.813032259921982,0.20024297554,0.15547074007,0.20024297554,0.15547074007,0.459,0.38,-23.83,0.4594462,0.3802932,-23.83,36.3423,0.0,1.39,1.224,0.183,1.0,1.0,50,50,1_3,1_42,45808.02,116.3738,14.1184,0.0028,195.2119,130.0,140.0,562.0,496.0,561.6459,495.7742,561.6459,495.7742,192.71342879091276,27.813009284068677,1.883,1.848,-59.11,0.00671,0.00652,-45.32,561.6459,495.7742,192.71342879091276,27.813009284068677,1.1022577744,1.1112811136,1.1022577744,1.1112811136,1.06,1.044,-52.62,1.060159,1.04384,-52.62,22.7632,0.0,3.16,1.019,0.019,0.984,1.0,0.08372335397010612
674,674,1_63,1_360,798.1224,11.43852,18.5156,0.0156,-3.413011E-5,8.0,8.0,969.0,439.0,968.7879,438.8013,968.7879,438.8013,192.5835325513975,27.825829029786583,0.639,0.625,1.93,0.00915,0.00895,1.93,968.7879,438.8013,192.5835325513975,27.825829029786583,0.26028425377,0.23170251087,0.26028425377,0.23170251087,0.513,0.479,15.98,0.5126777,0.4786943,15.98,99.0,0.0,1.69,1.023,0.022,1.0,1.0,52,52,1_5,1_41,595.5076,29.68138,18.8335,0.0541,195.2447,16.0,19.0,969.0,439.0,968.8696,438.8345,968.8696,438.8345,192.58350688396615,27.825819049586457,1.127,1.113,-20.69,0.06835,0.06763,-14.98,968.8696,438.8345,192.58350688396615,27.825819049586457,1.0978430244,1.0717093934,1.0978430244,1.0717093934,1.048,1.035,9.53,1.048142,1.034868,9.53,22.7921,0.0,3.95,1.012,0.012,0.577,1.0,0.08818803773749806
680,680,1_69,1_354,4308.805,26.57746,16.6848,0.0067,-2.664437E-5,8.0,8.0,1001.0,427.0,1001.28,427.3529,1001.28,427.3529,192.57310317036496,27.82878633074686,0.539,0.492,-55.76,0.00333,0.00303,-55.76,1001.28,427.3529,192.57310317036496,27.82878633074686,0.14484650587,0.19268221418,0.14484650587,0.19268221418,0.441,0.379,-80.34,0.4405786,0.3787073,-80.34,44.3676,0.0,1.13,1.096,0.088,1.0,1.0,53,53,1_6,1_40,3860.379,52.29118,16.8042,0.0147,195.1094,42.0,51.0,1001.0,427.0,1001.2877,427.445,1001.2877,427.445,192.57310155202552,27.82876039086647,1.559,1.505,-64.31,0.02726,0.02584,-67.35,1001.2877,427.445,192.57310155202552,27.82876039086647,1.0785810549,1.0759283018,1.0785810549,1.0759283018,1.046,1.03,-42.61,1.045534,1.030228,-42.61,22.7831,0.0,3.28,1.035,0.034,0.935,1.0,0.09242131788717901
692,692,1_81,1_345,79764.49,114.351,13.5162,0.0016,0.001095077,1173.0,1173.0,522.0,394.0,522.2508,394.3532,522.2508,394.3532,192.72507434423625,27.84181324193808,6.199,5.789,88.44,0.00889,0.0083,88.44,522.2508,394.3532,192.72507434423625,27.84181324193808,4.2354984847,4.2681719087,4.2354984847,4.2681719087,2.072,2.052,-56.59,2.072039,2.051908,-56.59,34.3529,16.0,2.51,1.071,0.066,0.984,1.0,54,54,1_7,1_39,77840.45,243.513,13.5427,0.0034,197.1134,786.0,843.0,522.0,394.0,521.9988,394.4425,521.9988,394.4425,192.7251552180037,27.84179008236977,5.47,5.234,-77.04,0.02194,0.0207,-77.81,521.9988,394.4425,192.7251552180037,27.84179008236977,6.6231452759,6.652209668,6.6231452759,6.652209668,2.581,2.572,-64.07,2.580932,2.571798,-64.07,22.663,16.0,5.64,1.045,0.043,0.029,1.0,0.2673546146974649
717,717,1_106,1_321,888.9676,12.07197,18.3985,0.0147,6.276377E-7,11.0,11.0,744.0,386.0,744.1121,386.3742,744.1121,386.3742,192.65447969693184,27.842335450139,0.783,0.6,-67.7,0.01063,0.00815,-67.7,744.1121,386.3742,192.65447969693184,27.842335450139,0.26050707735,0.32534196794,0.26050707735,0.32534196794,0.585,0.494,-65.53,0.5850487,0.4935252,-65.53,39.6773,0.0,1.82,1.305,0.234,1.0,1.0,55,55,1_8,1_38,682.475,31.36217,18.6855,0.0499,195.0991,19.0,21.0,744.0,386.0,744.0931,386.4029,744.0931,386.4029,192.65448598896015,27.842327534257528,1.314,1.041,-63.28,0.07529,0.05659,-65.04,744.0931,386.4029,192.65448598896015,27.842327534257528,1.0688906045,1.1472902733,1.0688906045,1.1472902733,1.088,1.016,-60.65,1.087911,1.016185,-60.65,22.7845,0.0,4.22,1.263,0.208,0.217,1.0,0.034419325966687064
