col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
21419,21419,18_541,18_134,14759.8,48.79153,15.9829,0.0036,-1.674659E-4,4.0,4.0,2314.0,1108.0,2313.7272,1107.6466,2313.7272,1107.6466,141.87539930296035,27.66750171520598,0.499,0.421,57.39,0.00165,0.00139,57.39,2313.7272,1107.6466,141.87539930296035,27.66750171520598,0.086066916823,0.13115001717,0.086066916823,0.13115001717,0.365,0.29,78.68,0.3647343,0.290148,78.68,38.6309,0.0,0.89,1.185,0.156,1.0,18.0,1321,1321,18_51,18_17,14471.98,73.02477,16.0043,0.0055,187.3223,60.0,70.0,2314.0,1108.0,2313.8019,1108.0245,2313.8019,1108.0245,141.8753774322051,27.667395125929595,1.541,1.353,71.98,0.01104,0.00964,66.05,2313.8019,1108.0245,141.8753774322051,27.667395125929595,0.52036422873,0.59609263802,0.52036422873,0.59609263802,0.777,0.716,73.71,0.7766352,0.7164459,73.71,23.3612,0.0,2.47,1.139,0.122,0.993,18.0,,,0.38521227913967565
21431,21431,18_553,18_122,231.5824,6.111628,20.4938,0.0287,3.834788E-4,8.0,8.0,2479.0,1099.0,2478.8864,1098.5236,2478.8864,1098.5236,141.82291421613152,27.669331534275024,0.729,0.472,17.65,0.01924,0.01245,17.65,2478.8864,1098.5236,141.82291421613152,27.669331534275024,0.11652244226,0.23502935893,0.11652244226,0.23502935893,0.485,0.341,-88.61,0.4848706,0.341251,-88.61,43.3208,0.0,-0.13,1.545,0.353,1.0,18.0,1322,1322,18_52,18_16,137.1444,16.7541,21.0626,0.1327,188.5686,5.0,6.0,2479.0,1099.0,2479.0106,1098.515,2479.0106,1098.515,141.82287473920024,27.66933339129177,0.786,0.5,0.78,0.11739,0.07209,0.07,2479.0106,1098.515,141.82287473920024,27.66933339129177,0.76544498374,0.73366841259,0.76544498374,0.73366841259,0.881,0.851,26.1,0.8806123,0.8506676,26.1,23.4313,0.0,3.7,1.573,0.364,0.531,18.0,,,0.12449738953105784
21439,21439,18_561,18_114,965.6293,12.47985,18.9435,0.014,7.846504E-5,17.0,17.0,2434.0,1088.0,2433.762,1088.4838,2433.762,1088.4838,141.8371914603678,27.67235760653228,0.978,0.655,3.73,0.01264,0.00846,3.73,2433.762,1088.4838,141.8371914603678,27.67235760653228,0.23393023831,0.26471972715,0.23393023831,0.26471972715,0.515,0.483,-81.19,0.5152446,0.4828799,-81.19,40.0601,0.0,1.39,1.494,0.331,1.0,18.0,1323,1323,18_53,18_15,917.0765,34.88724,18.9996,0.0413,187.5422,22.0,25.0,2434.0,1088.0,2433.7499,1088.6951,2433.7499,1088.6951,141.83719635504758,27.672298247113748,1.291,1.181,25.26,0.05971,0.05305,27.45,2433.7499,1088.6951,141.83719635504758,27.672298247113748,1.0099647785,0.97544501556,1.0099647785,0.97544501556,1.008,0.985,20.04,1.007601,0.9849618,20.04,23.3753,0.0,3.42,1.093,0.085,0.016,18.0,,,0.21164616698627592
21462,21462,18_584,18_93,2609.806,20.51674,17.8641,0.0085,2.286257E-4,4.0,4.0,2461.0,1080.0,2461.4232,1079.9287,2461.4232,1079.9287,141.828365808629,27.67463882764824,0.498,0.251,7.82,0.00391,0.00197,7.82,2461.4232,1079.9287,141.828365808629,27.67463882764824,0.22961549237,0.09731082078,0.22961549237,0.09731082078,0.479,0.312,0.96,0.4792212,0.3118868,0.96,38.5499,0.0,1.29,1.985,0.496,1.0,18.0,1324,1324,18_54,18_14,2416.273,42.01047,17.9477,0.0189,188.0829,28.0,32.0,2461.0,1080.0,2461.5503,1080.2165,2461.5503,1080.2165,141.82832689187623,27.674557331674155,1.319,1.143,58.46,0.0294,0.02557,55.11,2461.5503,1080.2165,141.82832689187623,27.674557331674155,0.5013542398,0.53970860671,0.5013542398,0.53970860671,0.743,0.7,64.02,0.7427291,0.6995829,64.02,23.4034,0.0,2.25,1.154,0.133,0.976,18.0,,,0.31461603582773556
21490,21490,18_612,18_66,367.6703,7.700758,19.9919,0.0227,-3.891617E-4,6.0,6.0,2342.0,1051.0,2342.2478,1050.9026,2342.2478,1050.9026,141.86606482967224,27.68333180155832,0.799,0.477,56.77,0.01673,0.00999,56.77,2342.2478,1050.9026,141.86606482967224,27.68333180155832,0.038482798904,0.22958320867,0.038482798904,0.22958320867,0.48,0.195,87.45,0.4795443,0.1952006,87.45,35.1103,0.0,2.49,1.675,0.403,1.0,18.0,1326,1326,18_56,18_12,277.6732,21.71727,20.2967,0.0849,188.1333,9.0,10.0,2342.0,1051.0,2342.0448,1050.853,2342.0448,1050.853,141.86612905059494,27.68334664407063,0.918,0.743,85.7,0.08728,0.06915,89.36,2342.0448,1050.853,141.86612905059494,27.68334664407063,0.78019877072,0.95505847477,0.78019877072,0.95505847477,1.002,0.855,64.97,1.001897,0.8552536,64.97,23.4178,0.0,3.05,1.235,0.19,0.351,18.0,,,0.2089716727213824
21491,21491,18_613,18_65,1531.635,15.71744,18.4427,0.0111,6.59816E-4,4.0,4.0,2509.0,1051.0,2509.2952,1050.8814,2509.2952,1050.8814,141.81301931324018,27.68258962796417,0.46,0.318,10.13,0.00472,0.00326,10.13,2509.2952,1050.8814,141.81301931324018,27.68258962796417,0.13546177055,0.099693849295,0.13546177055,0.099693849295,0.368,0.316,0.98,0.3680655,0.3157268,0.98,37.4101,0.0,1.01,1.446,0.308,1.0,18.0,1325,1325,18_55,18_13,1330.848,34.19324,18.5953,0.0279,188.0861,19.0,22.0,2509.0,1051.0,2509.2434,1051.0346,2509.2434,1051.0346,141.81303653354303,27.68254678759264,1.12,1.051,51.85,0.03599,0.03285,44.02,2509.2434,1051.0346,141.81303653354303,27.68254678759264,0.51188597897,0.52150208909,0.51188597897,0.52150208909,0.728,0.71,56.2,0.7275345,0.709987,56.2,23.3902,0.0,2.22,1.066,0.062,0.97,18.0,3,2,0.16172037595804029
21491,21491,18_613,18_65,1531.635,15.71744,18.4427,0.0111,6.59816E-4,4.0,4.0,2509.0,1051.0,2509.2952,1050.8814,2509.2952,1050.8814,141.81301931324018,27.68258962796417,0.46,0.318,10.13,0.00472,0.00326,10.13,2509.2952,1050.8814,141.81301931324018,27.68258962796417,0.13546177055,0.099693849295,0.13546177055,0.099693849295,0.368,0.316,0.98,0.3680655,0.3157268,0.98,37.4101,0.0,1.01,1.446,0.308,1.0,18.0,1399,1399,19_63,19_11,541.9327,21.93154,19.5707,0.0439,188.5998,9.0,9.0,2510.0,1051.0,2510.4031,1051.1504,2510.4031,1051.1504,141.81266887355648,27.68250895653409,1.085,0.487,86.4,0.06762,0.0256,85.29,2510.4031,1051.1504,141.81266887355648,27.68250895653409,0.14275960529,0.39784525839,0.14275960529,0.39784525839,0.631,0.377,87.85,0.6310343,0.3773601,87.85,23.3862,24.0,2.58,2.23,0.552,0.893,19.0,3,2,1.140089211421607
21492,21492,18_614,18_64,590.3353,9.757837,19.4778,0.018,1.762073E-4,2.0,2.0,2465.0,1050.0,2465.3316,1050.0,2465.3316,1050.0,141.82697499366046,27.683036489426893,0.552,0.289,0.0,0.00913,0.00477,0.0,2465.3316,1050.0,141.82697499366046,27.683036489426893,0.13539249966,0.0833333,0.13539249966,0.0833333,0.368,0.289,0.0,0.3679572,0.2886751,0.0,37.3815,0.0,0.94,1.913,0.477,1.0,18.0,1327,1327,18_57,18_11,375.9975,21.15644,19.9676,0.0611,188.0463,3.0,9.0,2465.0,1050.0,2465.5543,1050.1581,2465.5543,1050.1581,141.82690506852725,27.68299103119418,0.816,0.647,24.92,0.06182,0.04501,19.75,2465.5543,1050.1581,141.82690506852725,27.68299103119418,0.21653298765,0.056892199747,0.21653298765,0.056892199747,0.474,0.221,12.38,0.473927,0.2209488,12.38,23.4,0.0,1.83,1.262,0.208,0.841,18.0,,,0.27311334643320845
21502,21502,18_624,18_54,19445.86,56.00382,15.6835,0.0031,-1.220723E-5,4.0,4.0,2451.0,1044.0,2451.1081,1043.8653,2451.1081,1043.8653,141.83146092528625,27.68482548486534,0.347,0.304,67.87,0.001,8.8E-4,67.87,2451.1081,1043.8653,141.83146092528625,27.68482548486534,0.091171173015,0.093551133173,0.091171173015,0.093551133173,0.306,0.302,88.47,0.3058641,0.3019428,88.47,36.8268,0.0,0.0,1.142,0.124,1.0,18.0,1328,1328,18_58,18_10,19295.29,79.81535,15.6919,0.0045,187.9345,67.0,76.0,2451.0,1044.0,2451.1956,1044.2431,2451.1956,1044.2431,141.831435026784,27.684718862943612,1.56,1.36,71.58,0.00912,0.00791,69.45,2451.1956,1044.2431,141.831435026784,27.684718862943612,0.51483905814,0.58577603364,0.51483905814,0.58577603364,0.77,0.713,73.92,0.769549,0.7130284,73.92,23.397,0.0,2.32,1.147,0.128,0.983,18.0,,,0.38780032233096484
21509,21509,18_631,18_47,1295.788,14.45677,18.6242,0.0121,-2.604175E-4,4.0,4.0,2239.0,1042.0,2238.8485,1042.4688,2238.8485,1042.4688,141.89886012322796,27.686155513769744,0.499,0.358,88.25,0.00557,0.004,88.25,2238.8485,1042.4688,141.89886012322796,27.686155513769744,0.11063899777,0.2768081413,0.11063899777,0.2768081413,0.526,0.333,89.8,0.5261276,0.3326212,89.8,35.6051,0.0,1.07,1.393,0.282,1.0,18.0,1329,1329,18_59,18_9,1142.971,33.54091,18.7605,0.0319,187.6185,17.0,22.0,2239.0,1043.0,2238.8659,1042.7548,2238.8659,1042.7548,141.89885597907872,27.6860750191311,1.139,1.039,65.97,0.04205,0.038,48.56,2238.8659,1042.7548,141.89885597907872,27.6860750191311,0.46308138122,0.53653899356,0.46308138122,0.53653899356,0.733,0.68,84.91,0.7328897,0.6800685,84.91,23.3886,0.0,2.29,1.096,0.088,0.975,18.0,,,0.28652881181461254
21515,21515,18_637,18_41,674.5495,10.43064,19.333,0.0168,-3.724734E-4,8.0,8.0,2291.0,1037.0,2290.9724,1036.8769,2290.9724,1036.8769,141.8822796405732,27.687500884462107,0.736,0.451,-11.84,0.01138,0.00697,-11.84,2290.9724,1036.8769,141.8822796405732,27.687500884462107,0.13411729803,0.081847102694,0.13411729803,0.081847102694,0.366,0.286,0.72,0.3662315,0.286075,0.72,35.548,0.0,1.66,1.633,0.387,1.0,18.0,1330,1330,18_60,18_8,599.6308,29.41099,19.4609,0.0533,188.1904,14.0,18.0,2291.0,1037.0,2290.9381,1037.0652,2290.9381,1037.0652,141.88229145069377,27.68744808773131,1.166,0.967,-14.84,0.0698,0.05777,-11.51,2290.9381,1037.0652,141.88229145069377,27.68744808773131,0.85889366614,0.74414530553,0.85889366614,0.74414530553,0.94,0.848,-23.03,0.9403211,0.8478415,-23.03,23.4251,0.0,3.08,1.206,0.171,0.102,18.0,,,0.19139848484256
21517,21517,18_639,18_39,1265.249,14.28539,18.6501,0.0123,5.987451E-4,13.0,13.0,2501.0,1034.0,2501.2515,1033.9906,2501.2515,1033.9906,141.81548845012173,27.68737539822668,0.979,0.425,-74.73,0.01105,0.0048,-74.73,2501.2515,1033.9906,141.81548845012173,27.68737539822668,0.10119170169,0.19919945555,0.10119170169,0.19919945555,0.459,0.299,-71.9,0.45927,0.2991023,-71.9,37.5177,0.0,1.84,2.303,0.566,1.0,18.0,1331,1331,18_61,18_7,1214.453,37.5209,18.6946,0.0336,188.0627,23.0,28.0,2501.0,1034.0,2501.2021,1034.2603,2501.2021,1034.2603,141.81550549441047,27.687299790321497,1.431,1.109,-79.4,0.05372,0.04085,-76.67,2501.2021,1034.2603,141.81550549441047,27.687299790321497,0.74528930863,0.99693111816,0.74528930863,0.99693111816,1.001,0.86,-81.57,1.001292,0.8600208,-81.57,23.3915,0.0,3.11,1.29,0.225,0.057,18.0,,,0.274186888818368
21526,21526,18_648,18_30,1806.101,17.06771,18.2637,0.0103,9.011603E-4,4.0,4.0,2297.0,1029.0,2297.2587,1029.147,2297.2587,1029.147,141.88024557177175,27.689646881011328,0.445,0.345,16.26,0.0042,0.00326,16.26,2297.2587,1029.147,141.88024557177175,27.689646881011328,0.11230650946,0.094766695728,0.11230650946,0.094766695728,0.335,0.308,1.07,0.3351307,0.3078322,1.07,99.0,0.0,0.83,1.289,0.224,1.0,18.0,1332,1332,18_62,18_6,1632.816,37.03084,18.3732,0.0246,188.0881,24.0,26.0,2297.0,1029.0,2297.2665,1029.4169,2297.2665,1029.4169,141.88024441067603,27.689570955825484,1.249,1.049,74.51,0.03724,0.02916,73.62,2297.2665,1029.4169,141.88024441067603,27.689570955825484,0.47611106481,0.51618914063,0.47611106481,0.51618914063,0.724,0.685,68.37,0.7236502,0.684566,68.37,23.4194,0.0,2.07,1.191,0.16,0.959,18.0,,,0.27001268488722646
21527,21527,18_649,18_29,240.7762,6.231763,20.4515,0.0281,-2.617041E-4,8.0,8.0,2277.0,1029.0,2277.312,1028.7159,2277.312,1028.7159,141.88657820214,27.68985530954096,0.573,0.358,-37.8,0.01484,0.00926,-37.8,2277.312,1028.7159,141.88657820214,27.68985530954096,0.17411810648,0.14858397868,0.17411810648,0.14858397868,0.431,0.37,-29.3,0.4311174,0.3699187,-29.3,35.9041,0.0,1.14,1.602,0.376,1.0,18.0,1333,1333,18_63,18_5,137.9026,15.35077,21.0566,0.1209,188.0381,5.0,5.0,2277.0,1029.0,2277.237,1028.6108,2277.237,1028.6108,141.88660151010413,27.68988518920377,0.736,0.454,-17.92,0.1088,0.06314,-18.31,2277.237,1028.6108,141.88660151010413,27.68988518920377,0.63657224256,0.59082582753,0.63657224256,0.59082582753,0.799,0.767,-11.64,0.799123,0.7673333,-11.64,23.4166,0.0,2.94,1.621,0.383,0.262,18.0,,,0.12911626543534807
21529,21529,18_651,18_27,2304.582,19.2797,17.9991,0.0091,-4.820804E-4,4.0,4.0,2417.0,1025.0,2416.8448,1025.2637,2416.8448,1025.2637,141.8422488718888,27.690209498812592,0.448,0.353,73.05,0.00375,0.00295,73.05,2416.8448,1025.2637,141.8422488718888,27.690209498812592,0.11246004484,0.14075451326,0.11246004484,0.14075451326,0.375,0.335,87.69,0.3752339,0.3352821,87.69,37.2285,0.0,0.96,1.268,0.212,1.0,18.0,1334,1334,18_64,18_4,2018.506,38.44461,18.143,0.0207,187.9801,23.0,27.0,2417.0,1025.0,2416.9151,1025.4941,2416.9151,1025.4941,141.84222769148005,27.69014440149595,1.22,1.079,74.32,0.0302,0.02508,76.13,2416.9151,1025.4941,141.84222769148005,27.69014440149595,0.48525556066,0.5272501674,0.48525556066,0.5272501674,0.73,0.692,70.78,0.7301123,0.6924173,70.78,23.4069,0.0,2.1,1.131,0.116,0.98,18.0,,,0.2408863840070802
21534,21534,18_656,18_22,735.6448,10.89277,19.2389,0.0161,8.655198E-4,9.0,9.0,2518.0,1021.0,2517.7946,1020.5442,2517.7946,1020.5442,141.81016739725908,27.69108092531735,0.787,0.45,-88.39,0.01166,0.00666,-88.39,2517.7946,1020.5442,141.81016739725908,27.69108092531735,0.084237221608,0.27551026219,0.084237221608,0.27551026219,0.525,0.29,-89.7,0.5248957,0.2902275,-89.7,36.6177,16.0,0.84,1.75,0.429,1.0,18.0,1271,1271,18_1,18_3,1070.516,34.21444,18.8316,0.0347,188.1057,21.0,23.0,2518.0,1021.0,2517.948,1020.6454,2517.948,1020.6454,141.81011919485846,27.691051772431425,1.452,0.959,86.62,0.0626,0.03974,84.02,2517.948,1020.6454,141.81011919485846,27.691051772431425,0.64845882433,1.0189564833,0.64845882433,1.0189564833,1.01,0.805,-88.64,1.009538,0.8051391,-88.64,23.3901,24.0,4.24,1.515,0.34,0.13,18.0,,,0.18377431811843362
21546,21546,18_668,18_10,692.2543,10.56664,19.3049,0.0166,-6.235313E-4,3.0,3.0,2390.0,1014.0,2390.3101,1014.31,2390.3101,1014.31,141.850621312715,27.69340782500765,0.715,0.289,45.0,0.01091,0.00441,45.0,2390.3101,1014.31,141.850621312715,27.69340782500765,0.11133508402,0.11130692916,0.11133508402,0.11130692916,0.373,0.289,44.99,0.3732208,0.2887009,44.99,35.0013,0.0,1.47,2.476,0.596,1.0,18.0,1272,1272,18_2,18_2,474.6402,23.35865,19.7147,0.0534,187.8596,5.0,11.0,2390.0,1014.0,2390.454,1014.1834,2390.454,1014.1834,141.85057498648294,27.693442781168656,1.001,0.654,43.0,0.06205,0.04121,40.93,2390.454,1014.1834,141.85057498648294,27.693442781168656,0.27342289929,0.29074286971,0.27342289929,0.29074286971,0.697,0.281,46.22,0.6965293,0.281092,46.22,23.3993,0.0,4.59,1.531,0.347,0.976,18.0,,,0.19166316808399433
21556,21556,19_2,19_23,2157.859,18.65588,18.0705,0.0094,-0.003420435,25.0,25.0,2520.0,1021.0,2519.3988,1020.7099,2519.3988,1020.7099,141.80965881109458,27.691027029883163,1.336,0.834,20.75,0.01237,0.00779,20.39,2519.3988,1020.7099,141.80965881109458,27.691027029883163,0.40147754541,0.35681359632,0.40147754541,0.35681359632,0.701,0.516,39.29,0.7013488,0.5161405,39.29,99.0,0.0,1.82,1.603,0.376,1.0,19.0,1340,1340,19_4,19_4,2078.953,46.29148,18.111,0.0242,188.5746,36.0,42.0,2520.0,1021.0,2519.4187,1020.9947,2519.4187,1020.9947,141.80965392907643,27.69094686209897,1.702,1.347,34.52,0.04536,0.03536,33.29,2519.4187,1020.9947,141.80965392907643,27.69094686209897,1.3318522267,1.2279781165,1.3318522267,1.2279781165,1.202,1.056,35.87,1.202331,1.055571,35.87,23.3952,16.0,3.84,1.263,0.208,0.014,19.0,,,0.28549439574187757
21557,21557,19_3,19_22,3711.783,24.46783,17.4816,0.0072,-0.001032094,10.0,10.0,3011.0,1018.0,3011.1173,1017.9825,3011.1173,1017.9825,141.65352440173987,27.68945116461971,0.326,0.275,17.45,0.00247,0.00204,47.93,3011.1173,1017.9825,141.65352440173987,27.68945116461971,0.090473677439,0.088055745062,0.090473677439,0.088055745062,0.301,0.297,0.8,0.3007892,0.2967411,0.8,99.0,0.0,1.66,1.186,0.157,1.0,19.0,1342,1342,19_6,19_2,3620.403,47.62297,17.5087,0.0143,188.3298,34.0,41.0,3011.0,1018.0,3011.2337,1018.353,3011.2337,1018.353,141.6534894622397,27.68934642324629,1.445,1.185,78.5,0.02585,0.02004,81.61,3011.2337,1018.353,141.6534894622397,27.68934642324629,0.51214884105,0.59578541569,0.51214884105,0.59578541569,0.776,0.711,74.59,0.7763105,0.7108279,74.59,23.4212,0.0,2.33,1.219,0.18,0.97,19.0,,,0.3883544901247747
21580,21580,19_26,19_1266,809.2844,11.42496,19.1353,0.0153,9.14822E-5,4.0,4.0,2905.0,1501.0,2904.7307,1500.6078,2904.7307,1500.6078,141.6898780047813,27.55427706090396,0.489,0.443,85.36,0.00701,0.0064,84.17,2904.7307,1500.6078,141.6898780047813,27.55427706090396,0.10166466271,0.1835220353,0.10166466271,0.1835220353,0.428,0.319,89.04,0.4284213,0.3188132,89.04,99.0,0.0,0.92,1.102,0.093,1.0,19.0,1403,1403,19_67,19_70,716.9158,28.81783,19.2669,0.0437,187.9093,17.0,18.0,2905.0,1501.0,2904.6931,1500.8591,2904.6931,1500.8591,141.68989127361792,27.55420658047505,1.134,0.939,-89.95,0.05923,0.04682,-89.71,2904.6931,1500.8591,141.68989127361792,27.55420658047505,0.51605688198,0.58927024163,0.51605688198,0.58927024163,0.768,0.718,87.6,0.7677233,0.7182814,87.6,23.4383,0.0,2.48,1.208,0.172,0.864,19.0,,,0.2540973238740594
21584,21584,19_30,19_1262,829.5524,11.56714,19.1085,0.0151,-6.111273E-5,29.0,29.0,2780.0,1496.0,2782.0788,1495.7316,2782.0788,1495.7316,141.72874662600972,27.556236744287805,1.63,1.01,-14.59,0.02565,0.01752,-15.96,2782.0788,1495.7316,141.72874662600972,27.556236744287805,1.2788600641,0.69147299589,1.2788600641,0.69147299589,1.151,0.804,-14.97,1.150685,0.8039018,-14.97,99.0,0.0,6.68,1.613,0.38,0.962,19.0,1406,1406,19_70,19_68,692.7026,33.44713,19.3042,0.0524,187.5965,21.0,25.0,2782.0,1496.0,2781.9572,1495.9517,2781.9572,1495.9517,141.72878634734053,27.556175429871388,1.492,1.145,-24.51,0.08456,0.06416,-25.95,2781.9572,1495.9517,141.72878634734053,27.556175429871388,1.8410873765,1.5340749944,1.8410873765,1.5340749944,1.365,1.229,-14.63,1.365111,1.229485,-14.63,23.4117,0.0,6.15,1.304,0.233,0.0,19.0,,,0.2514568949143915
21596,21596,19_42,19_1250,1941.847,17.69749,18.185,0.0099,-6.356741E-5,4.0,4.0,2861.0,1494.0,2860.7634,1494.2719,2860.7634,1494.2719,141.70378630479408,27.556271143202725,0.464,0.405,54.91,0.00426,0.00374,55.09,2860.7634,1494.2719,141.70378630479408,27.556271143202725,0.15378105314,0.16922679552,0.15378105314,0.16922679552,0.412,0.391,77.81,0.4122897,0.3911841,77.81,99.0,0.0,1.02,1.146,0.127,1.0,19.0,1404,1404,19_68,19_69,1724.166,36.42654,18.3141,0.0229,188.3722,25.0,26.0,2861.0,1494.0,2860.7731,1494.5907,2860.7731,1494.5907,141.70378492565192,27.556181452568165,1.252,1.07,83.39,0.0354,0.02782,-89.24,2860.7731,1494.5907,141.70378492565192,27.556181452568165,0.50913492082,0.54876556484,0.50913492082,0.54876556484,0.749,0.704,63.6,0.7494867,0.7043934,63.6,23.4582,0.0,2.19,1.17,0.145,0.995,19.0,,,0.3189475348705611
21665,21665,19_111,19_1181,388.2774,7.91362,19.9327,0.0221,3.003142E-4,6.0,6.0,2856.0,1463.0,2855.8611,1463.2643,2855.8611,1463.2643,141.70517597437248,27.56501378863151,0.507,0.424,26.02,0.01153,0.00938,19.36,2855.8611,1463.2643,141.70517597437248,27.56501378863151,0.084818364674,0.10180128233,0.084818364674,0.10180128233,0.322,0.288,72.74,0.3218936,0.2881044,72.74,99.0,0.0,1.23,1.197,0.165,1.0,19.0,1407,1407,19_71,19_67,263.4477,19.09053,20.3538,0.0787,187.6733,6.0,8.0,2856.0,1463.0,2855.9557,1463.4692,2855.9557,1463.4692,141.7051470628952,27.5649557176632,0.771,0.704,89.12,0.07471,0.06168,89.66,2855.9557,1463.4692,141.7051470628952,27.5649557176632,0.46251758533,0.41072810269,0.46251758533,0.41072810269,0.68,0.64,5.66,0.6804641,0.6404797,5.66,23.4103,0.0,2.18,1.095,0.087,0.651,19.0,,,0.22568378320110113
21682,21682,19_128,19_1164,29479.31,68.95454,15.2318,0.0025,6.56895E-6,4.0,4.0,2597.0,1457.0,2596.5472,1456.4759,2596.5472,1456.4759,141.78738780288288,27.56814166887638,0.532,0.463,45.69,0.00124,0.00108,45.69,2596.5472,1456.4759,141.78738780288288,27.56814166887638,0.24080360899,0.24858325878,0.24080360899,0.24858325878,0.527,0.46,48.37,0.5271401,0.4599023,48.37,99.0,0.0,1.12,1.148,0.129,1.0,19.0,1344,1344,19_8,19_65,29070.19,91.429,15.247,0.0034,188.3588,81.0,90.0,2597.0,1457.0,2596.6126,1456.8818,2596.6126,1456.8818,141.78736913477627,27.56802722740085,1.596,1.392,75.35,0.0072,0.00618,75.37,2596.6126,1456.8818,141.78736913477627,27.56802722740085,0.51736008127,0.58799951698,0.51736008127,0.58799951698,0.771,0.715,74.03,0.770907,0.714886,74.03,23.4634,0.0,2.49,1.147,0.128,0.981,19.0,,,0.4111349778359385
21686,21686,19_132,19_1160,1635.152,16.2399,18.3717,0.0108,3.392062E-4,4.0,4.0,3009.0,1454.0,3009.5136,1454.4815,3009.5136,1454.4815,141.65640305208584,27.5667334861982,0.527,0.471,44.92,0.00527,0.00472,44.92,3009.5136,1454.4815,141.65640305208584,27.5667334861982,0.24932807178,0.2484590111,0.24932807178,0.2484590111,0.526,0.471,44.55,0.5256929,0.4705679,44.55,99.0,0.0,1.1,1.118,0.105,1.0,19.0,1346,1346,19_10,19_64,1385.986,34.81377,18.5512,0.0273,187.59,19.0,25.0,3010.0,1455.0,3009.6236,1454.7424,3009.6236,1454.7424,141.6563695900294,27.566659582138023,1.17,1.117,78.28,0.0368,0.03599,-81.3,3009.6236,1454.7424,141.6563695900294,27.566659582138023,0.53261195567,0.5797064525,0.53261195567,0.5797064525,0.764,0.727,74.4,0.7639931,0.7270714,74.4,23.4405,0.0,2.33,1.048,0.046,0.996,19.0,,,0.2831409719555331
21696,21696,19_142,19_1150,266.98,6.562111,20.3394,0.0267,-1.290352E-5,4.0,4.0,2832.0,1449.0,2832.3054,1449.3501,2832.3054,1449.3501,141.71257269096006,27.569039427610356,0.504,0.43,-51.43,0.01295,0.01137,-51.34,2832.3054,1449.3501,141.71257269096006,27.569039427610356,0.14098791537,0.17485127611,0.14098791537,0.17485127611,0.425,0.367,-68.57,0.4254623,0.3671798,-68.57,99.0,0.0,1.2,1.172,0.147,1.0,19.0,1347,1347,19_11,19_63,159.9991,15.06994,20.8953,0.1023,187.8035,5.0,5.0,2832.0,1449.0,2832.3964,1449.2629,2832.3964,1449.2629,141.71254336783986,27.569063511367336,0.716,0.462,72.86,0.10254,0.05964,71.83,2832.3964,1449.2629,141.71254336783986,27.569063511367336,0.45206585663,0.48674091156,0.45206585663,0.48674091156,0.708,0.661,-61.46,0.7080241,0.6614444,-61.46,23.4195,0.0,2.31,1.55,0.355,0.551,19.0,,,0.12603507448329532
