col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
6325,6325,31_60,31_38,665.392,10.44417,19.2462,0.017,-3.07691E-7,6.0,6.0,1786.0,2263.0,1786.0863,2263.2443,1786.0863,2263.2443,192.32835109620845,27.30408074902692,0.563,0.444,10.37,0.00924,0.00737,13.49,1786.0863,2263.2443,192.32835109620845,27.30408074902692,0.11018430912,0.10515992707,0.11018430912,0.10515992707,0.333,0.323,17.68,0.3327945,0.323407,17.68,99.0,0.0,1.3,1.267,0.211,1.0,31.0,910,910,31_22,31_13,565.3499,28.38672,19.4231,0.0545,191.4171,15.0,18.0,1786.0,2263.0,1786.0383,2263.2941,1786.0383,2263.2941,192.32836677128645,27.30406714930178,1.189,0.966,0.1,0.07279,0.0577,-0.11,1786.0383,2263.2941,192.32836677128645,27.30406714930178,0.93535960338,0.79244866014,0.93535960338,0.79244866014,0.967,0.89,-0.05,0.96714,0.8901958,-0.05,23.3778,0.0,3.52,1.231,0.188,0.661,31.0,0.06916675502019226
6329,6329,31_64,31_34,609.1454,9.992993,19.3421,0.0178,0.0,4.0,4.0,1602.0,2185.0,1601.6984,2184.6833,1601.6984,2184.6833,192.3859904379408,27.32771098744675,0.489,0.434,-48.26,0.00818,0.00736,-48.33,1601.6984,2184.6833,192.3859904379408,27.32771098744675,0.131744507,0.14202564884,0.131744507,0.14202564884,0.384,0.355,-59.31,0.3842067,0.3551835,-59.31,99.0,0.0,1.09,1.126,0.112,1.0,31.0,911,911,31_23,31_12,515.3301,26.05764,19.5237,0.0549,190.7989,14.0,15.0,1602.0,2185.0,1601.6379,2184.6493,1601.6379,2184.6493,192.38600927672076,27.327721049306543,1.056,0.931,-40.1,0.06794,0.0594,-44.66,1601.6379,2184.6493,192.38600927672076,27.327721049306543,0.88793840215,0.7855021116,0.88793840215,0.7855021116,0.955,0.872,-23.64,0.9551027,0.8724788,-23.64,23.3308,0.0,3.37,1.134,0.118,0.512,31.0,0.06939920748836327
6333,6333,31_68,31_30,336.7757,7.430285,19.9855,0.024,0.0,8.0,8.0,1823.0,2149.0,1822.5726,2148.6283,1822.5726,2148.6283,192.31569658766787,27.33600228255817,0.862,0.571,-26.45,0.02212,0.01369,-26.23,1822.5726,2148.6283,192.31569658766787,27.33600228255817,0.20062791596,0.26927101129,0.20062791596,0.26927101129,0.52,0.446,81.71,0.5203445,0.4462517,81.71,99.0,0.0,1.38,1.51,0.338,1.0,31.0,913,913,31_25,31_10,198.8121,18.89766,20.5578,0.1032,190.8227,8.0,8.0,1823.0,2149.0,1822.9786,2148.5166,1822.9786,2148.5166,192.3155669365877,27.336030262300017,0.831,0.698,89.97,0.09959,0.08151,-89.93,1822.9786,2148.5166,192.3155669365877,27.336030262300017,1.5404752408,1.3956883078,1.5404752408,1.3956883078,1.255,1.167,-23.4,1.254518,1.167196,-23.4,23.3146,0.0,4.52,1.19,0.16,0.483,31.0,0.4210853713915298
6339,6339,31_74,31_24,123047.8,142.0274,13.5787,0.0013,6.208243E-5,6.0,6.0,1877.0,2122.0,1876.9422,2121.6316,1876.9422,2121.6316,192.2982176859334,27.343133069141825,0.494,0.481,19.65,5.7E-4,5.6E-4,19.47,1876.9422,2121.6316,192.2982176859334,27.343133069141825,0.076225771029,0.18092017492,0.076225771029,0.18092017492,0.425,0.276,-89.81,0.4253485,0.276088,-89.81,99.0,4.0,1.11,1.028,0.027,1.0,31.0,914,914,31_26,31_9,125827.1,164.6236,13.5544,0.0014,191.7973,150.0,160.0,1877.0,2122.0,1877.0311,2121.6829,1877.0311,2121.6829,192.2981900268752,27.34311788982353,1.753,1.667,9.17,0.00306,0.00293,30.23,1877.0311,2121.6829,192.2981900268752,27.34311788982353,0.9599358668,0.85634246424,0.9599358668,0.85634246424,0.98,0.925,-1.63,0.9798059,0.9253424,-1.63,23.3825,0.0,3.01,1.052,0.049,0.984,31.0,0.10263966095012184
6351,6351,31_86,31_12,723.3129,10.88926,19.1556,0.0163,1.309032E-4,6.0,6.0,1552.0,2065.0,1551.4476,2064.7598,1551.4476,2064.7598,192.40077516079936,27.361849006508287,0.534,0.475,52.93,0.00845,0.00745,62.28,1551.4476,2064.7598,192.40077516079936,27.361849006508287,0.24567143747,0.1340218902,0.24567143747,0.1340218902,0.499,0.362,8.96,0.4985144,0.3621833,8.96,99.0,0.0,1.2,1.123,0.11,1.0,31.0,916,916,31_28,31_7,620.6776,28.44196,19.3217,0.0498,191.114,17.0,18.0,1552.0,2065.0,1551.3597,2064.8259,1551.3597,2064.8259,192.4008036299808,27.361831144259515,1.12,1.024,56.69,0.06461,0.05721,64.39,1551.3597,2064.8259,192.4008036299808,27.361831144259515,0.9477720407,0.86561426795,0.9477720407,0.86561426795,0.976,0.928,12.34,0.9756534,0.9281631,12.34,23.3376,0.0,3.17,1.094,0.086,0.667,31.0,0.10998008910707022
6352,6352,31_87,31_11,6039.367,31.46522,16.8514,0.0057,1.362546E-4,5.0,5.0,1606.0,2059.0,1606.1599,2058.6551,1606.1599,2058.6551,192.38338499294017,27.36311317102547,0.479,0.368,-78.48,0.00251,0.00194,-77.93,1606.1599,2058.6551,192.38338499294017,27.36311317102547,0.10663500215,0.15986143901,0.10663500215,0.15986143901,0.4,0.327,-88.69,0.3998615,0.3265076,-88.69,99.0,0.0,0.85,1.302,0.232,1.0,31.0,917,917,31_29,31_6,5750.927,54.29184,16.9045,0.0103,191.0321,45.0,51.0,1606.0,2059.0,1606.2378,2058.6932,1606.2378,2058.6932,192.38336067539728,27.363101811545118,1.501,1.414,-9.96,0.0184,0.01745,-24.48,1606.2378,2058.6932,192.38336067539728,27.363101811545118,0.9364460759,0.83559215798,0.9364460759,0.83559215798,0.969,0.913,-9.53,0.9692121,0.9125054,-9.53,23.3299,0.0,3.03,1.062,0.058,0.989,31.0,0.08671804887113287
6353,6353,31_88,31_10,669.0118,10.47254,19.2403,0.017,-0.003157429,4.0,4.0,1998.0,2054.0,1997.8057,2054.214,1997.8057,2054.214,192.25928410167617,27.361058081554724,0.429,0.375,52.81,0.00688,0.00619,53.83,1997.8057,2054.214,192.25928410167617,27.361058081554724,0.12837268916,0.13425564469,0.12837268916,0.13425564469,0.367,0.358,76.4,0.366908,0.3577805,76.4,35.2503,0.0,0.95,1.143,0.125,0.999,31.0,918,918,31_30,31_5,534.2484,27.07207,19.4845,0.055,191.7041,13.0,15.0,1998.0,2054.0,1997.6872,2054.3207,1997.6872,2054.3207,192.25932267436752,27.3610290969706,1.015,0.937,35.49,0.06292,0.05551,44.32,1997.6872,2054.3207,192.25932267436752,27.3610290969706,0.69366094291,0.61771998094,0.69366094291,0.61771998094,0.833,0.786,4.58,0.8331578,0.7856392,4.58,23.3278,0.0,3.07,1.084,0.077,0.701,31.0,0.1594588975253936
6357,6357,31_92,31_6,1350.735,14.88059,18.4774,0.012,-0.004915663,5.0,5.0,1994.0,2038.0,1994.3772,2037.8536,1994.3772,2037.8536,192.26021050482348,27.365687638184784,0.485,0.355,4.87,0.00541,0.00411,3.69,1994.3772,2037.8536,192.26021050482348,27.365687638184784,0.21097660626,0.11519017304,0.21097660626,0.11519017304,0.459,0.339,0.71,0.459338,0.3393749,0.71,33.5406,0.0,1.02,1.369,0.269,1.0,31.0,920,920,31_32,31_3,1183.821,36.02114,18.6207,0.033,191.1798,21.0,25.0,1994.0,2038.0,1994.3907,2037.8985,1994.3907,2037.8985,192.2602066665688,27.36567489759793,1.274,1.118,-3.81,0.04548,0.03954,-10.12,1994.3907,2037.8985,192.2602066665688,27.36567489759793,0.86636727894,0.71830652885,0.86636727894,0.71830652885,0.931,0.847,2.9,0.9309938,0.8473042,2.9,23.2756,0.0,3.13,1.14,0.123,0.923,31.0,0.04688560546702343
6359,6359,31_94,31_95,214.3673,5.928085,20.476,0.03,0.0,3.0,3.0,1801.0,2510.0,1800.544,2509.9774,1800.544,2509.9774,192.32614229681383,27.23457789223405,0.576,0.324,-2.61,0.01439,0.00599,-5.94,1800.544,2509.9774,192.32614229681383,27.23457789223405,0.23605610088,0.087387680418,0.23605610088,0.087387680418,0.486,0.296,-0.3,0.4858601,0.2956074,-0.3,99.0,0.0,1.16,1.778,0.438,0.997,31.0,919,919,31_31,31_33,118.6592,14.63642,21.1181,0.134,190.5077,4.0,5.0,1801.0,2510.0,1800.5953,2509.7946,1800.5953,2509.7946,192.32612430970516,27.23462886527672,0.729,0.456,71.41,0.12048,0.06994,71.55,1800.5953,2509.7946,192.32612430970516,27.23462886527672,0.58820038508,0.51482189015,0.58820038508,0.51482189015,0.767,0.717,-2.11,0.767007,0.7174417,-2.11,23.347,0.0,3.39,1.598,0.374,0.486,31.0,0.18986187084299175
6361,6361,31_96,31_94,95477.52,125.1082,13.8541,0.0014,0.0,6.0,6.0,1896.0,2500.0,1896.4278,2499.9235,1896.4278,2499.9235,192.29570566450784,27.2365955897649,0.496,0.35,6.33,6.5E-4,4.6E-4,6.33,1896.4278,2499.9235,192.29570566450784,27.2365955897649,0.22947280651,0.10637673225,0.22947280651,0.10637673225,0.479,0.326,0.65,0.4790496,0.3261304,0.65,99.0,0.0,1.28,1.417,0.294,1.0,31.0,921,921,31_33,31_32,96948.16,146.7306,13.8375,0.0016,190.523,132.0,143.0,1896.0,2500.0,1896.5126,2499.9819,1896.5126,2499.9819,192.2956793969695,27.236578448899483,1.727,1.633,7.62,0.00351,0.00336,22.04,1896.5126,2499.9819,192.2956793969695,27.236578448899483,0.96328018179,0.85526564187,0.96328018179,0.85526564187,0.982,0.925,-2.58,0.9815806,0.9246867,-2.58,23.3411,0.0,2.99,1.057,0.054,0.987,31.0,0.10296407140384078
6362,6362,32_1,32_13,1419.949,15.25708,18.4232,0.0117,1.215917E-4,67.0,67.0,2331.0,2025.0,2329.5695,2024.9723,2329.5695,2024.9723,192.15392416066763,27.36639234890224,2.315,1.897,-12.04,0.02978,0.0253,-23.71,2329.5695,2024.9723,192.15392416066763,27.36639234890224,2.1093879867,1.4092479673,2.1093879867,1.4092479673,1.452,1.187,-0.87,1.452428,1.18705,-0.87,99.0,0.0,9.02,1.22,0.181,0.962,32.0,922,922,32_1,32_3,1104.266,42.86357,18.6962,0.0422,190.6221,38.0,42.0,2331.0,2025.0,2329.5524,2024.8205,2329.5524,2024.8205,192.1539280583319,27.366435178611837,1.889,1.52,-2.22,0.08016,0.06652,-3.47,2329.5524,2024.8205,192.1539280583319,27.366435178611837,4.2235829526,3.4899216825,4.2235829526,3.4899216825,2.059,1.864,-7.91,2.058643,1.864268,-7.91,23.3401,0.0,7.52,1.243,0.195,0.0,32.0,0.15276010604853746
6389,6389,32_28,32_250,255702.3,204.7399,12.7845,9.0E-4,-1.789881E-4,4.0,4.0,2180.0,2450.0,2179.8663,2449.6142,2179.8663,2449.6142,192.20553148615576,27.248309658249845,0.495,0.328,-75.88,4.0E-4,2.6E-4,-75.88,2179.8663,2449.6142,192.20553148615576,27.248309658249845,0.11184745675,0.20914463152,0.11184745675,0.20914463152,0.457,0.334,-88.12,0.4574382,0.3342789,-88.12,35.7347,4.0,2.32,1.509,0.337,1.0,32.0,955,955,32_34,32_35,260348.9,226.2699,12.765,9.0E-4,190.2121,203.0,214.0,2180.0,2450.0,2179.9142,2449.6483,2179.9142,2449.6483,192.20551666760463,27.24829965417839,1.767,1.695,4.93,0.00205,0.00196,48.69,2179.9142,2449.6483,192.20551666760463,27.24829965417839,0.9770671921,0.86721330464,0.9770671921,0.86721330464,0.989,0.931,-6.25,0.9891415,0.9305265,-6.25,23.3403,0.0,3.04,1.043,0.041,0.999,32.0,0.05879812922187708
6391,6391,32_30,32_248,2299.719,19.41657,17.8997,0.0092,0.0,4.0,4.0,2326.0,2448.0,2325.9179,2447.7551,2325.9179,2447.7551,192.15930481275612,27.24755636820344,0.43,0.274,87.62,0.00367,0.00238,87.0,2325.9179,2447.7551,192.15930481275612,27.24755636820344,0.088268906256,0.10642781657,0.088268906256,0.10642781657,0.326,0.297,89.96,0.3262328,0.2971008,89.96,99.0,0.0,0.88,1.569,0.363,1.0,32.0,956,956,32_35,32_34,2067.646,40.76341,18.0152,0.0214,190.1802,28.0,34.0,2326.0,2448.0,2325.9252,2447.7583,2325.9252,2447.7583,192.1593025352429,27.24755540432602,1.343,1.294,3.02,0.03322,0.03151,-1.69,2325.9252,2447.7583,192.1593025352429,27.24755540432602,0.87506277185,0.81758425928,0.87506277185,0.81758425928,0.935,0.904,2.09,0.9354889,0.9041613,2.09,23.3779,0.0,3.01,1.038,0.036,0.975,32.0,0.007970570870634236
6406,6406,32_45,32_233,3682.216,24.56913,17.3886,0.0072,0.0,4.0,4.0,2405.0,2433.0,2405.1083,2432.8239,2405.1083,2432.8239,192.1341022848732,27.251056201403408,0.385,0.306,-76.88,0.00259,0.00207,-76.01,2405.1083,2432.8239,192.1341022848732,27.251056201403408,0.089073471131,0.095314637816,0.089073471131,0.095314637816,0.309,0.298,-89.6,0.3087312,0.2984513,-89.6,99.0,0.0,0.0,1.256,0.204,1.0,32.0,925,925,32_4,32_33,3480.67,47.39033,17.4497,0.0148,189.6678,39.0,43.0,2405.0,2433.0,2405.1942,2432.8563,2405.1942,2432.8563,192.13407543515623,27.251046332149137,1.462,1.348,-17.79,0.02559,0.02351,-24.13,2405.1942,2432.8563,192.13407543515623,27.251046332149137,0.902598657,0.8024212351,0.902598657,0.8024212351,0.951,0.895,-7.6,0.9510064,0.8947663,-7.6,23.3417,0.0,2.96,1.085,0.078,0.982,32.0,0.09180724372297588
6458,6458,32_97,32_181,468006.5,276.9881,12.1282,6.0E-4,2.382086E-4,4.0,4.0,2029.0,2365.0,2028.5715,2364.7921,2028.5715,2364.7921,192.25257469980343,27.273466098874398,0.5,0.399,-14.05,3.0E-4,2.4E-4,-14.05,2028.5715,2364.7921,192.25257469980343,27.273466098874398,0.21932248093,0.068132967985,0.21932248093,0.068132967985,0.469,0.26,-2.82,0.4687106,0.2603187,-2.82,99.0,4.0,0.0,1.253,0.202,1.0,32.0,927,927,32_6,32_31,475791.8,298.2785,12.1103,7.0E-4,190.4389,257.0,279.0,2029.0,2365.0,2028.6535,2364.8095,2028.6535,2364.8095,192.25254891740263,27.273460502536345,1.81,1.711,1.56,0.00152,0.00143,-1.05,2028.6535,2364.8095,192.25254891740263,27.273460502536345,0.99346383651,0.88477874322,0.99346383651,0.88477874322,0.997,0.94,-2.78,0.9968557,0.9404899,-2.78,23.3434,0.0,3.04,1.057,0.054,0.994,32.0,0.08382577169326114
6461,6461,32_100,32_178,19455.17,56.47452,15.5813,0.0032,-8.760779E-7,4.0,4.0,2076.0,2361.0,2076.4833,2361.1508,2076.4833,2361.1508,192.2373754998628,27.274077930838438,0.5,0.357,-2.55,0.00145,0.00104,-2.55,2076.4833,2361.1508,192.2373754998628,27.274077930838438,0.30824685762,0.11081007632,0.30824685762,0.11081007632,0.555,0.333,-0.3,0.5552046,0.3328735,-0.3,99.0,0.0,1.33,1.399,0.285,1.0,32.0,928,928,32_7,32_30,18803.31,79.9829,15.6183,0.0046,190.8494,74.0,84.0,2076.0,2361.0,2076.5519,2361.2303,2076.5519,2361.2303,192.2373545684472,27.27405498593823,1.637,1.55,7.11,0.00938,0.00902,43.09,2076.5519,2361.2303,192.2373545684472,27.27405498593823,0.95912290899,0.84736382965,0.95912290899,0.84736382965,0.98,0.92,-4.48,0.9797012,0.920148,-4.48,23.3709,0.0,3.04,1.056,0.053,0.99,32.0,0.10500576174692904
6466,6466,32_105,32_173,4749.982,27.90494,17.1121,0.0064,-1.237465E-6,6.0,6.0,2118.0,2356.0,2118.0299,2355.6268,2118.0299,2355.6268,192.22417244580663,27.275272507163287,0.484,0.21,88.18,0.00285,0.0013,88.15,2118.0299,2355.6268,192.22417244580663,27.275272507163287,0.089087553342,0.16910188528,0.089087553342,0.16910188528,0.411,0.298,89.81,0.4112211,0.2984739,89.81,99.0,0.0,0.97,2.307,0.566,1.0,32.0,929,929,32_8,32_29,4510.104,50.8589,17.1684,0.0122,190.7037,43.0,47.0,2118.0,2356.0,2118.1418,2355.6933,2118.1418,2355.6933,192.2241376856584,27.27525284128244,1.507,1.373,6.04,0.02203,0.01953,10.1,2118.1418,2355.6933,192.2241376856584,27.27525284128244,0.9179746751,0.80274136367,0.9179746751,0.80274136367,0.958,0.896,2.16,0.9581954,0.895867,2.16,23.3673,0.0,3.06,1.097,0.089,0.995,32.0,0.13016858299897124
6482,6482,32_121,32_157,315.9109,7.196434,20.055,0.0247,1.524803E-5,4.0,4.0,2407.0,2334.0,2406.7217,2334.3517,2406.7217,2334.3517,192.13260221551965,27.27872776501392,0.503,0.42,-55.42,0.01198,0.01009,-54.08,2406.7217,2334.3517,192.13260221551965,27.27872776501392,0.089374403592,0.13077626643,0.089374403592,0.13077626643,0.365,0.295,-76.38,0.3651825,0.2946055,-76.38,99.0,0.0,0.9,1.197,0.165,0.999,32.0,930,930,32_9,32_28,188.2938,17.3881,20.6168,0.1003,189.6695,6.0,7.0,2407.0,2334.0,2406.9173,2334.3144,2406.9173,2334.3144,192.13253994636443,27.27873651995225,0.735,0.662,-10.65,0.08728,0.08028,-2.4,2406.9173,2334.3144,192.13253994636443,27.27873651995225,0.61967149844,0.6137445241,0.61967149844,0.6137445241,0.813,0.757,-43.06,0.8127251,0.7568976,-43.06,23.3401,0.0,2.79,1.11,0.099,0.499,32.0,0.19912470966708798
6487,6487,32_126,32_152,12985.08,46.13786,16.0203,0.0039,-2.797684E-6,4.0,4.0,2069.0,2324.0,2068.9152,2323.8886,2068.9152,2323.8886,192.2394055465064,27.28462048002008,0.315,0.278,84.62,0.00112,9.9E-4,83.83,2068.9152,2323.8886,192.2394055465064,27.28462048002008,0.088300738278,0.090306440564,0.088300738278,0.090306440564,0.301,0.297,-89.99,0.3005103,0.2971544,-89.99,99.0,0.0,0.0,1.132,0.117,1.0,32.0,931,931,32_10,32_27,12781.01,69.60809,16.0375,0.0059,191.0493,64.0,70.0,2069.0,2324.0,2068.9681,2323.917,2068.9681,2323.917,192.23938908119655,27.284612038844816,1.601,1.511,4.63,0.01138,0.011,26.28,2068.9681,2323.917,192.23938908119655,27.284612038844816,0.93401390287,0.83532335452,0.93401390287,0.83532335452,0.966,0.914,-1.74,0.966491,0.9139104,-1.74,23.3886,0.0,2.99,1.06,0.056,0.984,32.0,0.06004140238199732
6498,6498,32_137,32_141,394.0617,8.03743,19.815,0.0222,4.669557E-5,6.0,6.0,2217.0,2301.0,2217.2417,2301.387,2217.2417,2301.387,192.19223733946984,27.28966149450009,0.54,0.43,-44.46,0.01197,0.00965,-34.08,2217.2417,2301.387,192.19223733946984,27.28966149450009,0.12058110586,0.19203505674,0.12058110586,0.19203505674,0.443,0.341,-76.54,0.4431446,0.3409385,-76.54,99.0,0.0,1.27,1.257,0.204,1.0,32.0,932,932,32_11,32_26,268.9683,20.54255,20.2296,0.0829,190.1672,9.0,10.0,2217.0,2301.0,2217.4063,2301.2616,2217.4063,2301.2616,192.1921840008393,27.289695316972665,0.973,0.706,-3.01,0.09579,0.06987,-0.85,2217.4063,2301.2616,192.1921840008393,27.289695316972665,0.9182170084,0.71933800527,0.9182170084,0.71933800527,0.962,0.843,-11.09,0.9623712,0.8434434,-11.09,23.3614,0.0,3.54,1.378,0.274,0.527,32.0,0.20692588045024707
6508,6508,32_147,32_131,6244.54,31.99523,16.8151,0.0056,-6.939697E-6,4.0,4.0,2188.0,2291.0,2187.5099,2290.9669,2187.5099,2290.9669,192.20154451887683,27.29285033607876,0.5,0.179,0.07,0.00257,9.4E-4,0.07,2187.5099,2290.9669,192.20154451887683,27.29285033607876,0.24301283344,0.086680009013,0.24301283344,0.086680009013,0.493,0.294,0.0,0.4929633,0.2944147,0.0,99.0,0.0,0.95,2.793,0.642,1.0,32.0,933,933,32_12,32_25,5938.824,54.44748,16.8696,0.01,190.855,46.0,52.0,2188.0,2291.0,2187.5577,2291.0022,2187.5577,2291.0022,192.2015297385454,27.29283999484704,1.517,1.413,-4.48,0.01797,0.01709,-3.41,2187.5577,2291.0022,192.2015297385454,27.29283999484704,0.93179876444,0.83688958734,0.93179876444,0.83688958734,0.966,0.915,-4.45,0.9655968,0.9145005,-4.45,23.4026,0.0,2.94,1.074,0.069,0.983,32.0,0.059421629058649166
6517,6517,32_156,32_122,277.348,6.742914,20.1963,0.0264,4.953964E-6,5.0,5.0,2303.0,2268.0,2303.2448,2267.7585,2303.2448,2267.7585,192.1646827536724,27.29836360797501,0.54,0.424,9.77,0.01439,0.0112,2.58,2303.2448,2267.7585,192.1646827536724,27.29836360797501,0.14581910192,0.10002064985,0.14581910192,0.10002064985,0.384,0.314,9.94,0.3837567,0.3139595,9.94,99.0,0.0,1.3,1.272,0.214,0.999,32.0,934,934,32_13,32_24,146.8388,15.94245,20.8868,0.1179,190.8048,5.0,6.0,2303.0,2268.0,2303.1963,2267.8247,2303.1963,2267.8247,192.16469876450645,27.298345421432064,0.751,0.563,-40.76,0.10613,0.07846,-44.64,2303.1963,2267.8247,192.16469876450645,27.298345421432064,0.72413469397,0.59890615544,0.72413469397,0.59890615544,0.851,0.774,-2.59,0.8511115,0.7737249,-2.59,23.4112,0.0,3.11,1.334,0.25,0.497,32.0,0.08206515704009561
6527,6527,32_166,32_112,395.04,8.0474,19.8123,0.0221,-2.069864E-6,5.0,5.0,2136.0,2247.0,2136.3739,2246.4729,2136.3739,2246.4729,192.2172917821192,27.305804859556204,0.535,0.462,-44.63,0.01172,0.00985,-37.06,2136.3739,2246.4729,192.2172917821192,27.305804859556204,0.20020463707,0.24864474107,0.20020463707,0.24864474107,0.51,0.434,-66.39,0.5099828,0.4344732,-66.39,99.0,0.0,1.11,1.156,0.135,0.999,32.0,935,935,32_14,32_23,287.0179,22.52631,20.1591,0.0852,190.7341,8.0,12.0,2136.0,2246.0,2136.4356,2246.4804,2136.4356,2246.4804,192.2172723243736,27.30580221590069,0.936,0.892,-9.53,0.0848,0.08436,0.54,2136.4356,2246.4804,192.2172723243736,27.30580221590069,1.0953620489,0.89548379433,1.0953620489,0.89548379433,1.053,0.939,-13.83,1.05274,0.9394593,-13.83,23.3827,0.0,5.44,1.049,0.047,0.124,32.0,0.06215416317483729
6539,6539,32_178,32_100,305.9316,7.081859,20.0898,0.0251,-1.517641E-6,8.0,8.0,2337.0,2225.0,2337.0903,2224.7701,2337.0903,2224.7701,192.1535407071898,27.310152224259436,0.673,0.564,6.6,0.01727,0.01497,-4.44,2337.0903,2224.7701,192.1535407071898,27.310152224259436,0.28452477649,0.23358341006,0.28452477649,0.23358341006,0.548,0.467,25.91,0.5479543,0.4667487,25.91,99.0,0.0,2.57,1.193,0.162,1.0,32.0,936,936,32_15,32_22,160.2122,17.19155,20.7921,0.1165,190.1259,6.0,7.0,2337.0,2225.0,2337.0381,2224.7001,2337.0381,2224.7001,192.1535565300937,27.31017236524493,0.744,0.675,0.28,0.09935,0.09176,-0.32,2337.0381,2224.7001,192.1535565300937,27.31017236524493,1.5232507103,1.3671018367,1.5232507103,1.3671018367,1.234,1.169,-1.24,1.23423,1.1692,-1.24,23.3644,0.0,4.19,1.103,0.093,0.43,32.0,0.08732032982063372
6543,6543,32_182,32_96,9259.794,38.96151,16.3874,0.0046,-1.493114E-5,4.0,4.0,2284.0,2218.0,2283.5756,2217.9095,2283.5756,2217.9095,192.17041172927256,27.312551842007377,0.494,0.287,0.42,0.00208,0.00121,0.45,2283.5756,2217.9095,192.17041172927256,27.312551842007377,0.21106216248,0.09579016177,0.21106216248,0.09579016177,0.459,0.309,0.05,0.4594151,0.3094997,0.05,99.0,0.0,0.95,1.723,0.42,1.0,32.0,937,937,32_16,32_21,9094.846,62.86046,16.4069,0.0075,189.7015,59.0,64.0,2284.0,2218.0,2283.6185,2217.914,2283.6185,2217.914,192.17039819420583,27.31255020025461,1.616,1.467,-5.23,0.01504,0.01347,-12.17,2283.6185,2217.914,192.17039819420583,27.31255020025461,0.97289379513,0.86248556987,0.97289379513,0.86248556987,0.986,0.929,-2.91,0.9864988,0.928547,-2.91,23.3282,0.0,3.05,1.102,0.093,0.982,32.0,0.043135368318735975
6545,6545,32_184,32_94,637.6987,10.22452,19.2923,0.0174,1.020052E-4,4.0,4.0,2103.0,2215.0,2103.1659,2214.8713,2103.1659,2214.8713,192.22749362270324,27.31497785212505,0.487,0.329,9.72,0.00813,0.00547,9.17,2103.1659,2214.8713,192.22749362270324,27.31497785212505,0.1106748656,0.096237686102,0.1106748656,0.096237686102,0.333,0.31,1.0,0.3326849,0.3102149,1.0,99.0,0.0,1.06,1.478,0.323,1.0,32.0,938,938,32_17,32_20,505.089,26.47685,19.5454,0.0569,190.8909,12.0,16.0,2103.0,2215.0,2103.2254,2214.7513,2103.2254,2214.7513,192.22747360650015,27.31501107831786,1.094,0.946,10.56,0.06968,0.06045,14.64,2103.2254,2214.7513,192.22747360650015,27.31501107831786,0.85975077772,0.70206575291,0.85975077772,0.70206575291,0.93,0.835,9.91,0.9299028,0.8349235,9.91,23.3783,0.0,3.36,1.156,0.135,0.735,32.0,0.1339412184503157
