,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
428,428,5_58,5_4,441.4573,27.67484,19.7934,0.0681,187.5179,14.0,17.0,2949.0,23.0,2948.9353,23.5219,2948.9353,23.5219,141.66791557746248,27.96926642762252,1.177,0.968,-16.9,0.08928,0.0699,-15.55,2948.9353,23.5219,141.66791557746248,27.96926642762252,1.3469442424,1.4025038855,1.3469442424,1.4025038855,1.186,1.158,-73.9,1.186405,1.1584,-73.9,23.4119,0.0,3.92,1.216,0.178,0.205,5.0
429,429,5_59,5_62,11703.48,70.09579,16.2348,0.0065,189.2308,55.0,63.0,2544.0,506.0,2543.5962,505.8669,2543.5962,505.8669,141.7993673579994,27.83565709918313,1.536,1.324,77.0,0.0121,0.01036,79.8,2543.5962,505.8669,141.7993673579994,27.83565709918313,0.52968864732,0.60953757464,0.52968864732,0.60953757464,0.787,0.721,71.72,0.7869667,0.7210475,71.72,23.3406,16.0,2.49,1.16,0.138,0.999,5.0
430,430,5_60,5_61,983.5914,31.68665,18.9235,0.035,187.7096,17.0,21.0,2927.0,495.0,2927.182,495.0537,2927.182,495.0537,141.67736869397788,27.83686539757805,1.159,1.018,-84.33,0.04786,0.04019,-78.37,2927.182,495.0537,141.67736869397788,27.83686539757805,0.51429866008,0.55495606512,0.51429866008,0.55495606512,0.755,0.707,62.53,0.7549906,0.7065719,62.53,23.4313,0.0,2.39,1.138,0.121,0.963,5.0
433,433,6_3,6_2,1477.158,32.0705,18.482,0.0236,188.0823,18.0,19.0,3058.0,1.0,3057.8187,1.0802,3057.8187,1.0802,141.63314904312082,27.975019767319957,1.101,0.948,-0.89,0.03248,0.02673,-11.52,3057.8187,1.0802,141.63314904312082,27.975019767319957,0.49934259762,0.45886192569,0.49934259762,0.45886192569,0.714,0.67,24.46,0.7140786,0.6695493,24.46,23.4129,24.0,3.67,1.161,0.139,0.982,6.0
436,436,6_6,6_60,411.9014,23.57803,19.8686,0.0622,188.5699,11.0,12.0,3031.0,425.0,3030.9301,425.4228,3030.9301,425.4228,141.6440157070521,27.855916652942003,1.003,0.768,86.49,0.07327,0.05381,89.24,3030.9301,425.4228,141.6440157070521,27.855916652942003,0.52024528628,0.6411643721,0.52024528628,0.6411643721,0.808,0.713,73.32,0.8081448,0.7129598,73.32,23.4572,0.0,2.59,1.306,0.234,0.796,6.0
441,441,6_11,6_55,460.6384,27.76018,19.7472,0.0654,187.6639,15.0,17.0,2561.0,396.0,2561.0525,396.3627,2561.0525,396.3627,141.79326055009568,27.866356751479064,1.284,0.967,88.35,0.09854,0.07167,88.95,2561.0525,396.3627,141.79326055009568,27.866356751479064,1.8588944265,2.5675442644,1.8588944265,2.5675442644,1.616,1.347,76.43,1.615986,1.34723,76.43,23.4217,24.0,5.81,1.328,0.247,0.006,6.0
457,457,6_27,6_39,265.1335,20.77766,20.3469,0.0851,189.6048,7.0,9.0,3042.0,285.0,3041.8195,285.6103,3041.8195,285.6103,141.63979294692993,27.895153037120306,0.898,0.667,-71.85,0.08708,0.06321,-70.15,3041.8195,285.6103,141.63979294692993,27.895153037120306,0.40349020643,0.50343428813,0.40349020643,0.50343428813,0.724,0.618,-67.35,0.7242244,0.6184039,-67.35,23.4792,0.0,3.25,1.346,0.257,0.403,6.0
459,459,6_29,6_37,4740.763,66.81783,17.216,0.0153,188.6032,79.0,87.0,3027.0,271.0,3026.7382,271.1643,3026.7382,271.1643,141.64450975591572,27.899289080764778,2.13,1.96,74.99,0.03732,0.03429,80.71,3026.7382,271.1643,141.64450975591572,27.899289080764778,1.9130773803,2.0955512935,1.9130773803,2.0955512935,1.452,1.378,75.48,1.452127,1.378389,75.48,23.4238,0.0,3.89,1.087,0.08,0.022,6.0
465,465,6_35,6_31,704.2397,29.82892,19.2863,0.046,188.7674,14.0,18.0,3036.0,239.0,3035.9619,239.1659,3035.9619,239.1659,141.6414025194063,27.908234187024863,1.08,0.975,65.15,0.05432,0.04937,59.05,3035.9619,239.1659,141.6414025194063,27.908234187024863,0.46884811999,0.53697452197,0.46884811999,0.53697452197,0.74,0.677,69.7,0.7401159,0.6767947,69.7,23.412,0.0,2.05,1.108,0.098,0.914,6.0
469,469,6_39,6_27,231.6146,19.43712,20.4937,0.0911,188.2363,6.0,8.0,3026.0,222.0,3025.884,222.1535,3025.884,222.1535,141.64451476541626,27.91306589541224,0.831,0.665,45.16,0.08474,0.06704,45.08,3025.884,222.1535,141.64451476541626,27.91306589541224,0.85549247879,0.864028409,0.85549247879,0.864028409,0.98,0.872,46.22,0.9797914,0.87151,46.22,23.3863,0.0,3.08,1.249,0.2,0.609,6.0
470,470,6_40,6_26,1125.237,34.03627,18.7775,0.0328,188.7553,16.0,22.0,3057.0,218.0,3056.8754,218.7013,3056.8754,218.7013,141.6346402646376,27.91387837231051,1.127,1.049,66.75,0.0414,0.03748,49.77,3056.8754,218.7013,141.6346402646376,27.91387837231051,0.4883506449,0.58091486495,0.4883506449,0.58091486495,0.762,0.699,87.25,0.7623176,0.6986682,87.25,23.3788,0.0,2.34,1.075,0.07,0.976,6.0
472,472,6_42,6_24,416.2286,27.15113,19.8572,0.0708,188.6742,15.0,15.0,3059.0,202.0,3058.452,201.9192,3058.452,201.9192,141.634047161183,27.918586069857,1.16,0.886,-78.35,0.08761,0.06653,-80.28,3058.452,201.9192,141.634047161183,27.918586069857,0.98281304628,1.2395057124,0.98281304628,1.2395057124,1.119,0.985,-78.06,1.118712,0.985293,-78.06,23.3752,0.0,3.56,1.309,0.236,0.054,6.0
475,475,6_45,6_21,1242.282,34.4127,18.67,0.0301,188.8685,20.0,23.0,3028.0,169.0,3028.2813,168.8566,3028.2813,168.8566,141.64346217648,27.92803006221003,1.191,1.033,82.43,0.04152,0.0351,84.46,3028.2813,168.8566,141.64346217648,27.92803006221003,0.47615861998,0.53601474067,0.47615861998,0.53601474067,0.736,0.686,73.34,0.7361421,0.685761,73.34,23.4391,0.0,2.17,1.153,0.133,0.955,6.0
479,479,6_49,6_17,459.2788,26.65586,19.7504,0.063,189.0948,11.0,15.0,3026.0,153.0,3025.5969,153.3142,3025.5969,153.3142,141.64423132732077,27.932410957463887,1.058,0.905,53.97,0.06975,0.06075,46.45,3025.5969,153.3142,141.64423132732077,27.932410957463887,0.51004114704,0.65025626257,0.51004114704,0.65025626257,0.816,0.704,72.7,0.81567,0.7035481,72.7,23.4644,0.0,3.05,1.169,0.145,0.176,6.0
480,480,6_50,6_16,363.3363,22.99489,20.0048,0.0687,189.0213,9.0,11.0,3032.0,150.0,3032.3238,150.4891,3032.3238,150.4891,141.64207632182865,27.93317060798288,0.901,0.787,77.47,0.07039,0.06099,71.76,3032.3238,150.4891,141.64207632182865,27.93317060798288,0.38010322513,0.43278923917,0.38010322513,0.43278923917,0.658,0.616,85.42,0.6581252,0.6162497,85.42,23.453,0.0,1.94,1.145,0.127,0.621,6.0
493,493,6_63,6_64,224.3925,20.04022,20.5281,0.097,188.3502,8.0,9.0,3034.0,486.0,3034.0242,485.9626,3034.0242,485.9626,141.643361327954,27.83888630540474,0.793,0.776,-14.67,0.08909,0.0889,-34.69,3034.0242,485.9626,141.643361327954,27.83888630540474,0.9706335286,0.80491036335,0.9706335286,0.80491036335,0.985,0.897,-1.64,0.9852761,0.8970925,-1.64,23.4397,0.0,3.53,1.022,0.022,0.005,6.0
497,497,7_3,7_61,189.9285,18.29419,20.7091,0.1046,187.4473,7.0,7.0,1.0,933.0,0.5966,933.6505,0.5966,933.6505,142.6094991564928,27.724641829027536,0.987,0.475,-81.8,0.14173,0.06509,-81.59,0.5966,933.6505,142.6094991564928,27.724641829027536,0.46010091393,0.91193052471,0.46010091393,0.91193052471,0.958,0.674,-83.46,0.9580939,0.6738601,-83.46,23.3896,24.0,4.05,2.079,0.519,0.005,7.0
498,498,7_4,7_63,47914.08,109.5685,14.7044,0.0025,187.4461,89.0,96.0,90.0,1008.0,89.8891,1008.7705,89.8891,1008.7705,142.5813513952847,27.70327781355151,1.573,1.428,66.52,0.00495,0.00464,27.07,89.8891,1008.7705,142.5813513952847,27.70327781355151,0.51684564188,0.59279468762,0.51684564188,0.59279468762,0.774,0.714,74.35,0.7741196,0.7144083,74.35,23.3768,24.0,2.36,1.102,0.092,0.986,7.0
499,499,7_5,7_60,492.5093,29.45617,19.6745,0.065,187.8379,14.0,17.0,108.0,929.0,108.0976,928.5179,108.0976,928.5179,142.57531195988346,27.72579682416289,1.25,0.906,31.46,0.08993,0.06378,31.02,108.0976,928.5179,142.57531195988346,27.72579682416289,0.94513990565,0.85378477528,0.94513990565,0.85378477528,1.004,0.889,32.63,1.004307,0.8889841,32.63,23.3733,0.0,3.6,1.38,0.275,0.006,7.0
500,500,7_6,7_59,582.4526,27.79124,19.4924,0.0518,187.5815,10.0,15.0,497.0,906.0,496.5878,905.9095,496.5878,905.9095,142.45176778132793,27.731025661476952,0.985,0.897,67.45,0.06016,0.05307,75.03,496.5878,905.9095,142.45176778132793,27.731025661476952,0.39699924185,0.43435539389,0.39699924185,0.43435539389,0.665,0.624,68.04,0.6645353,0.6242976,68.04,23.3678,0.0,2.06,1.097,0.089,0.881,7.0
501,501,7_7,7_58,81551.43,137.567,14.127,0.0018,187.3218,118.0,124.0,179.0,899.0,178.7035,899.8396,178.7035,899.8396,142.55277811663046,27.733666307456804,1.685,1.476,72.17,0.00392,0.00354,66.41,178.7035,899.8396,142.55277811663046,27.733666307456804,0.54363682151,0.61498484204,0.54363682151,0.61498484204,0.789,0.733,73.35,0.7886649,0.7325499,73.35,23.3306,0.0,2.66,1.142,0.124,0.984,7.0
502,502,7_8,7_57,2923.013,45.88893,17.741,0.017,187.6199,30.0,35.0,122.0,899.0,121.8907,899.6771,121.8907,899.6771,142.5708365098952,27.733869509031404,1.347,1.177,72.0,0.02741,0.02424,71.59,121.8907,899.6771,142.5708365098952,27.733869509031404,0.51902107805,0.58047169416,0.51902107805,0.58047169416,0.773,0.709,65.04,0.7729561,0.7085419,65.04,23.3506,0.0,2.32,1.145,0.126,0.999,7.0
503,503,7_9,7_56,156.5406,17.44165,20.919,0.121,188.3569,6.0,6.0,197.0,891.0,197.1789,891.1614999999999,197.1789,891.1614999999999,142.54687758424984,27.736054848918243,0.742,0.568,46.37,0.11126,0.08236,45.06,197.1789,891.1614999999999,142.54687758424984,27.736054848918243,0.53103891819,0.60568621316,0.53103891819,0.60568621316,0.778,0.728,86.01,0.7784929,0.7284737,86.01,23.3984,0.0,2.56,1.307,0.235,0.062,7.0
504,504,7_10,7_55,187.4765,16.23335,20.7232,0.094,188.718,4.0,5.0,356.0,887.0,355.5761,887.2832000000001,355.5761,887.2832000000001,142.49651907667868,27.73668848092351,0.721,0.458,-70.41,0.09137,0.05286,-71.53,355.5761,887.2832000000001,142.49651907667868,27.73668848092351,0.34570345701,0.41380830523,0.34570345701,0.41380830523,0.683,0.542,-56.65,0.6825346,0.5419024,-56.65,23.4165,0.0,2.33,1.575,0.365,0.468,7.0
505,505,7_11,7_54,10554.17,67.33454,16.347,0.0069,188.4043,54.0,61.0,233.0,881.0,233.3433,881.025,233.3433,881.025,142.5353494658999,27.738802963103613,1.491,1.349,74.0,0.01311,0.01207,75.43,233.3433,881.025,142.5353494658999,27.738802963103613,0.52832976569,0.60553339395,0.52832976569,0.60553339395,0.782,0.723,74.86,0.7820684,0.7226563,74.86,23.4033,0.0,2.6,1.106,0.095,0.981,7.0
506,506,7_12,7_53,1189.804,34.50821,18.7169,0.0315,187.3892,17.0,22.0,483.0,878.0,483.2333,878.1123,483.2333,878.1123,142.45591565834613,27.73888346033767,1.213,1.002,69.61,0.04485,0.03659,69.62,483.2333,878.1123,142.45591565834613,27.73888346033767,0.5171329321,0.59483229455,0.5171329321,0.59483229455,0.785,0.705,65.33,0.7846118,0.7045208,65.33,23.3529,0.0,2.37,1.21,0.174,0.915,7.0
507,507,7_13,7_52,379.2821,25.90274,19.9582,0.0742,187.3427,13.0,13.0,380.0,877.0,379.4142,877.1446000000001,379.4142,877.1446000000001,142.48890848215152,27.73946889964177,1.261,0.732,-51.45,0.10844,0.06056,-53.13,379.4142,877.1446000000001,142.48890848215152,27.73946889964177,1.5206478386,1.5143291451,1.5206478386,1.5143291451,1.327,1.128,-44.63,1.327452,1.128206,-44.63,23.3226,0.0,5.73,1.722,0.419,0.003,7.0
508,508,7_14,7_51,2455.711,42.96883,17.9301,0.019,187.8639,27.0,31.0,417.0,874.0,417.2715,874.3832,417.2715,874.3832,142.47686691667576,27.740132225295365,1.281,1.157,68.28,0.02807,0.02615,59.55,417.2715,874.3832,142.47686691667576,27.740132225295365,0.53968070692,0.60087571381,0.53968070692,0.60087571381,0.782,0.728,69.2,0.7817901,0.7275718,69.2,23.356,0.0,2.31,1.108,0.097,0.944,7.0
509,509,7_15,7_50,470.6418,25.16145,19.7238,0.0581,187.9234,11.0,12.0,297.0,872.0,296.6334,872.196,296.6334,872.196,142.51520327099286,27.74110378421705,0.92,0.824,-20.03,0.06403,0.05604,-19.65,296.6334,872.196,142.51520327099286,27.74110378421705,0.40915920349,0.39811523289,0.40915920349,0.39811523289,0.654,0.617,-38.19,0.6535105,0.6166024,-38.19,23.368,0.0,2.17,1.117,0.104,0.796,7.0
512,512,7_18,7_47,2181.498,41.48554,18.0587,0.0207,187.8109,26.0,29.0,399.0,841.0,399.0787,841.0701,399.0787,841.0701,142.4825362050874,27.749554682399303,1.308,1.099,76.4,0.03239,0.02617,79.82,399.0787,841.0701,142.4825362050874,27.749554682399303,0.51264195381,0.60109490796,0.51264195381,0.60109490796,0.777,0.714,79.83,0.7771968,0.7139341,79.83,23.3438,0.0,2.41,1.189,0.159,0.973,7.0
514,514,7_20,7_45,5852.541,56.79242,16.9872,0.0105,187.4898,40.0,49.0,182.0,821.0,182.3505,821.0757,182.3505,821.0757,142.55136559964714,27.75580530461384,1.451,1.289,76.93,0.01912,0.01702,76.55,182.3505,821.0757,142.55136559964714,27.75580530461384,0.53320351338,0.60820670178,0.53320351338,0.60820670178,0.782,0.728,79.42,0.7816132,0.7283481,79.42,23.3444,0.0,2.44,1.125,0.111,0.978,7.0
515,515,7_21,7_44,20055.6,82.51247,15.65,0.0045,188.3624,70.0,76.0,422.0,812.0,421.984,812.6765,421.984,812.6765,142.4751588024638,27.75747035987377,1.576,1.396,75.6,0.00917,0.00798,78.64,421.984,812.6765,142.4751588024638,27.75747035987377,0.55451057297,0.62810692018,0.55451057297,0.62810692018,0.796,0.741,75.66,0.7957718,0.7411914,75.66,23.3827,0.0,2.48,1.129,0.114,0.983,7.0
516,516,7_22,7_43,51264.36,115.6232,14.631,0.0024,187.9737,104.0,108.0,363.0,787.0,363.4708,787.298,363.4708,787.298,142.4936737252953,27.764781600198184,1.664,1.46,72.86,0.00528,0.00471,70.39,363.4708,787.298,142.4936737252953,27.764781600198184,0.55582868482,0.62704716697,0.55582868482,0.62704716697,0.796,0.741,73.19,0.7963649,0.7407286,73.19,23.3641,0.0,2.83,1.139,0.122,0.992,7.0
517,517,7_23,7_42,90063.38,145.5247,14.0192,0.0018,187.848,132.0,142.0,414.0,779.0,413.9286,779.2027,413.9286,779.2027,142.4776054598628,27.76690748353409,1.75,1.489,81.4,0.00429,0.00334,-88.65,413.9286,779.2027,142.4776054598628,27.76690748353409,0.56371364525,0.65245034277,0.56371364525,0.65245034277,0.811,0.748,77.34,0.8106582,0.7476612,77.34,23.3516,0.0,2.62,1.175,0.149,0.998,7.0
518,518,7_24,7_41,509771.5,309.7579,12.1371,0.0007,188.2068,274.0,290.0,68.0,771.0,67.906,771.6352999999999,67.906,771.6352999999999,142.5875971868377,27.770022934452424,1.982,1.711,76.15,0.00158,0.00144,73.01,67.906,771.6352999999999,142.5875971868377,27.770022934452424,0.96825681814,1.2655132577,0.96825681814,1.2655132577,1.126,0.983,85.51,1.125769,0.9830639,85.51,23.3693,4.0,6.94,1.158,0.137,0.983,7.0
519,519,7_25,7_40,171.5678,17.61123,20.8195,0.1115,187.7995,5.0,6.0,384.0,774.0,384.4753,774.0011999999999,384.4753,774.0011999999999,142.4869512967791,27.768458274187477,0.777,0.499,-87.68,0.1085,0.06674,-89.86,384.4753,774.0011999999999,142.4869512967791,27.768458274187477,0.50433620141,0.56343182982,0.50433620141,0.56343182982,0.78,0.678,-56.66,0.7800809,0.6776738,-56.66,23.3517,0.0,2.37,1.558,0.358,0.6,7.0
520,520,7_26,7_39,4455.999,66.84241,17.2832,0.0163,188.3141,69.0,79.0,1.0,759.0,1.2166,757.5078,1.2166,757.5078,142.60876123208874,27.7741734024446,4.396,1.119,87.7,0.08437,0.02223,88.03,1.2166,757.5078,142.60876123208874,27.7741734024446,2.0083684745,7.7886100923,2.0083684745,7.7886100923,2.792,1.415,88.34,2.791674,1.415463,88.34,23.3421,24.0,13.3,3.93,0.746,0.012,7.0
521,521,7_27,7_38,12372.85,71.12035,16.1744,0.0062,188.1069,55.0,65.0,362.0,756.0,362.2256,756.2426,362.2256,756.2426,142.49396508659953,27.773518072505745,1.56,1.36,77.39,0.01262,0.01068,77.08,362.2256,756.2426,142.49396508659953,27.773518072505745,0.54672228205,0.62782733966,0.54672228205,0.62782733966,0.796,0.736,76.23,0.7956207,0.7358922,76.23,23.3812,0.0,2.55,1.147,0.128,0.982,7.0
523,523,7_29,7_36,671.5742,28.35827,19.3378,0.0459,187.5401,12.0,15.0,159.0,750.0,159.2009,750.2195,159.2009,750.2195,142.55849860763348,27.775794964893127,1.033,0.87,79.44,0.05583,0.04643,82.95,159.2009,750.2195,142.55849860763348,27.775794964893127,0.47123972238,0.54412085307,0.47123972238,0.54412085307,0.74,0.684,77.74,0.7400903,0.6838326,77.74,23.352,0.0,2.33,1.188,0.158,0.911,7.0
524,524,7_30,7_35,5052.743,52.73405,17.1468,0.0113,188.068,37.0,43.0,446.0,743.0,446.1469,743.0514000000001,446.1469,743.0514000000001,142.46723910434704,27.776975931066037,1.407,1.241,75.41,0.01985,0.01703,69.65,446.1469,743.0514000000001,142.46723910434704,27.776975931066037,0.5345421751,0.60510431132,0.5345421751,0.60510431132,0.78,0.729,77.97,0.7800399,0.7288238,77.97,23.3868,0.0,2.29,1.134,0.118,0.975,7.0
525,525,7_31,7_34,3408.098,59.63903,17.5743,0.019,188.4164,57.0,65.0,188.0,730.0,188.5725,729.8197,188.5725,729.8197,142.5490931481724,27.78144926607792,1.885,1.726,-63.94,0.04075,0.03725,-67.55,188.5725,729.8197,142.5490931481724,27.78144926607792,1.5766263953,1.6649842245,1.5766263953,1.6649842245,1.297,1.249,-68.06,1.29696,1.248802,-68.06,23.4128,0.0,3.78,1.092,0.085,0.014,7.0
526,526,7_32,7_33,248.678,20.16173,20.4165,0.088,188.0364,7.0,8.0,410.0,715.0,409.8249,714.9236,409.8249,714.9236,142.47869121300712,27.784994911902604,0.818,0.659,-50.86,0.08618,0.06805,-45.37,409.8249,714.9236,142.47869121300712,27.784994911902604,0.48589385967,0.65153085047,0.48589385967,0.65153085047,0.813,0.691,-77.18,0.8127592,0.6905413,-77.18,23.3796,0.0,2.28,1.24,0.194,0.594,7.0
527,527,7_33,7_32,507.4655,25.03881,19.6421,0.0536,187.3685,9.0,12.0,445.0,713.0,444.9358,713.3424,444.9358,713.3424,142.4675221372816,27.785333623109643,0.982,0.763,83.28,0.06449,0.04709,88.62,444.9358,713.3424,142.4675221372816,27.785333623109643,0.40684028424,0.440309199,0.40684028424,0.440309199,0.688,0.612,54.92,0.6876582,0.6117808,54.92,23.3467,0.0,2.09,1.287,0.223,0.851,7.0
528,528,7_34,7_31,134.3216,16.05803,21.0852,0.1298,186.7067,5.0,5.0,311.0,713.0,311.4013,712.823,311.4013,712.823,142.5099796389231,27.7858769265942,0.754,0.447,-70.71,0.12683,0.07333,-71.54,311.4013,712.823,142.5099796389231,27.7858769265942,0.84973201863,0.9890210578,0.84973201863,0.9890210578,1.0,0.916,-74.56,1.000259,0.9155515,-74.56,23.3033,0.0,3.41,1.686,0.407,0.269,7.0
529,529,7_35,7_30,232.4976,19.17179,20.4895,0.0896,187.2897,6.0,7.0,348.0,712.0,348.3017,712.0291,348.3017,712.0291,142.49824358876512,27.78599190980589,0.717,0.665,77.57,0.07911,0.07325,88.82,348.3017,712.0291,142.49824358876512,27.78599190980589,0.47150431534,0.4003825583,0.47150431534,0.4003825583,0.704,0.614,26.58,0.703734,0.6137144,26.58,23.3405,0.0,2.06,1.079,0.073,0.611,7.0
530,530,7_36,7_29,2621.31,44.50655,17.8593,0.0184,188.4422,30.0,34.0,406.0,700.0,405.714,700.5217,405.714,700.5217,142.47994928362647,27.789056963860155,1.345,1.172,78.65,0.03015,0.02571,76.33,405.714,700.5217,142.47994928362647,27.789056963860155,0.52606145287,0.58658823058,0.52606145287,0.58658823058,0.769,0.722,74.97,0.7689525,0.7220538,74.97,23.4123,0.0,2.24,1.147,0.128,0.925,7.0
532,532,7_38,7_27,159.3303,17.39756,20.8998,0.1186,187.7353,5.0,6.0,390.0,688.0,389.8202,688.1401,389.8202,688.1401,142.48496104842968,27.792586125027107,0.743,0.573,-47.98,0.10485,0.07773,-45.22,389.8202,688.1401,142.48496104842968,27.792586125027107,0.64618928844,0.72193088461,0.64618928844,0.72193088461,0.853,0.8,-74.55,0.853345,0.7999516,-74.55,23.3707,0.0,3.35,1.298,0.23,0.518,7.0
533,533,7_39,7_26,466.2863,28.82132,19.7339,0.0671,187.296,12.0,16.0,295.0,684.0,294.4993,683.9382,294.4993,683.9382,142.51525836911452,27.79404834801276,1.096,0.949,-87.51,0.08104,0.06638,-89.87,294.4993,683.9382,142.51525836911452,27.79404834801276,1.0357323554,1.0081448915,1.0357323554,1.0081448915,1.022,1.0,-25.67,1.021771,0.9999306,-25.67,23.3436,0.0,3.14,1.155,0.135,0.057,7.0
534,534,7_40,7_25,211.1729,20.21311,20.594,0.104,187.3573,6.0,8.0,259.0,677.0,259.1223,676.8701,259.1223,676.8701,142.52648533308349,27.79613801496675,0.845,0.663,43.01,0.10515,0.08309,44.87,259.1223,676.8701,142.52648533308349,27.79613801496675,0.93430624408,0.81205509749,0.93430624408,0.81205509749,0.989,0.876,27.22,0.989079,0.876404,27.22,23.3501,0.0,4.05,1.274,0.215,0.079,7.0
536,536,7_42,7_23,651.9868,28.9012,19.37,0.0481,188.182,13.0,16.0,433.0,656.0,432.6201,656.5198,432.6201,656.5198,142.47124322992067,27.801348876856647,1.003,0.977,57.48,0.05321,0.05291,22.07,432.6201,656.5198,142.47124322992067,27.801348876856647,0.57861918281,0.61810484562,0.57861918281,0.61810484562,0.791,0.755,67.57,0.7913383,0.7553197,67.57,23.4067,0.0,2.38,1.027,0.026,0.862,7.0
537,537,7_43,7_22,270.5046,22.5322,20.3251,0.0905,188.1627,9.0,10.0,211.0,651.0,210.9808,650.8222000000001,210.9808,650.8222000000001,142.5417108192748,27.803599726261183,0.903,0.763,-89.55,0.08753,0.06954,-89.91,210.9808,650.8222000000001,142.5417108192748,27.803599726261183,0.83493393622,0.86202113776,0.83493393622,0.86202113776,0.93,0.912,72.13,0.9301423,0.9120254,72.13,23.4038,0.0,2.58,1.183,0.155,0.645,7.0
538,538,7_44,7_21,1268.941,35.49585,18.647,0.0304,187.5217,19.0,23.0,414.0,643.0,414.369,643.4206,414.369,643.4206,142.47700236528948,27.805087214643304,1.141,1.068,78.76,0.04104,0.03786,78.66,414.369,643.4206,142.47700236528948,27.805087214643304,0.48692893602,0.4968410098,0.48692893602,0.4968410098,0.705,0.698,-89.44,0.7048702,0.6978022,-89.44,23.3593,0.0,2.07,1.068,0.064,0.952,7.0
539,539,7_45,7_20,1843.724,39.56397,18.2413,0.0233,188.2579,25.0,27.0,89.0,630.0,89.1916,630.4279,89.1916,630.4279,142.58038364066817,27.80967236011932,1.245,1.075,85.9,0.0341,0.02823,79.57,89.1916,630.4279,142.58038364066817,27.80967236011932,0.45423047183,0.50946203459,0.45423047183,0.50946203459,0.714,0.673,83.47,0.7142798,0.6734218,83.47,23.3946,0.0,2.14,1.159,0.137,0.972,7.0
540,540,7_46,7_19,421.1628,23.96169,19.8444,0.0618,187.2964,9.0,11.0,408.0,629.0,408.4303,629.0712,408.4303,629.0712,142.47884200226747,27.809139903912723,0.946,0.732,16.03,0.0721,0.05127,14.94,408.4303,629.0712,142.47884200226747,27.809139903912723,0.44938983477,0.42239294408,0.44938983477,0.42239294408,0.675,0.645,23.58,0.6750873,0.6450115,23.58,23.3442,0.0,2.14,1.291,0.226,0.802,7.0
541,541,7_47,7_18,1343.335,36.16421,18.5851,0.0292,187.9122,19.0,24.0,465.0,623.0,465.1824,623.5186,465.1824,623.5186,142.4607744746084,27.810529502384934,1.195,1.055,-75.82,0.04223,0.03441,-70.71,465.1824,623.5186,142.4607744746084,27.810529502384934,0.49190177496,0.54097621144,0.49190177496,0.54097621144,0.739,0.698,73.37,0.7387735,0.6979195,73.37,23.391,0.0,2.04,1.132,0.117,0.926,7.0
542,542,7_48,7_17,17664.75,79.07109,15.7878,0.0049,187.7254,66.0,73.0,347.0,617.0,347.1037,617.1941,347.1037,617.1941,142.49830584706618,27.81266206840304,1.572,1.376,75.5,0.00989,0.00862,74.52,347.1037,617.1941,142.49830584706618,27.81266206840304,0.54795972911,0.64111283866,0.54795972911,0.64111283866,0.803,0.738,79.43,0.8027931,0.7379673,79.43,23.3798,0.0,2.48,1.142,0.125,0.981,7.0
543,543,7_49,7_16,1134.278,39.21385,18.7688,0.0375,188.0122,26.0,29.0,46.0,610.0,46.0263,610.5397,46.0263,610.5397,142.59405273174468,27.81538120270052,1.712,1.082,-78.57,0.06867,0.04381,-78.97,46.0263,610.5397,142.59405273174468,27.81538120270052,1.0173512893,1.6141242863,1.0173512893,1.6141242863,1.275,1.003,-82.22,1.274941,1.002996,-82.22,23.3807,0.0,5.12,1.583,0.368,0.033,7.0
544,544,7_50,7_15,195.9645,18.92333,20.6751,0.1049,187.1872,6.0,7.0,68.0,594.0,68.2795,593.9748,68.2795,593.9748,142.5869213414793,27.819979198262963,0.724,0.662,86.23,0.09311,0.0861,89.63,68.2795,593.9748,142.5869213414793,27.819979198262963,0.46067350063,0.51472333751,0.46067350063,0.51472333751,0.733,0.662,61.64,0.7327725,0.6621491,61.64,23.3298,0.0,1.84,1.093,0.085,0.409,7.0
