col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
8291,8291,8_89,8_372,2283.53,38.10318,17.8159,0.0181,3.730255,1142.0,1142.0,585.0,959.0,583.79,958.7078,583.79,958.7078,192.6911942890165,27.672070046016504,20.138,7.859,34.48,0.19129,0.07378,34.64,583.79,958.7078,192.6911942890165,27.672070046016504,0.41318180526,0.39430363935,0.41318180526,0.39430363935,0.644,0.626,16.57,0.6442172,0.626474,16.57,26.8086,19.0,5.34,2.563,0.61,0.0,8.0,256,256,8_8,8_28,156.0555,20.71743,20.7292,0.1442,404.9249,5.0,5.0,585.0,959.0,584.5774,958.8021,584.5774,958.8021,192.69094492655523,27.67203760841961,0.748,0.447,69.52,0.12263,0.07101,71.46,584.5774,958.8021,192.69094492655523,27.67203760841961,0.917324394,0.82914172533,0.917324394,0.82914172533,0.992,0.873,33.34,0.9922735,0.8728455,33.34,22.9041,0.0,3.4,1.673,0.402,0.482,8.0,,,0.7930266388968725
8410,8410,8_208,8_281,15333.56,50.59996,15.7483,0.0036,3.690493,70.0,70.0,592.0,865.0,591.5425,864.733,591.5425,864.733,192.68790681644188,27.69843509922457,1.039,0.969,22.47,0.00355,0.00332,22.16,591.5425,864.733,192.68790681644188,27.69843509922457,0.40951472137,0.38080258877,0.40951472137,0.38080258877,0.644,0.613,21.37,0.643977,0.6128711,21.37,27.5801,0.0,1.87,1.072,0.067,0.984,8.0,259,259,8_11,8_25,12947.17,86.09203,15.932,0.0072,404.0628,58.0,67.0,592.0,865.0,591.6508,865.0716,591.6508,865.0716,192.68787536681387,27.698339078667797,1.662,1.521,49.51,0.01501,0.01381,49.05,591.6508,865.0716,192.68787536681387,27.698339078667797,0.91929738589,0.91432761377,0.91929738589,0.91432761377,0.982,0.932,43.53,0.9824693,0.9318686,43.53,22.8774,0.0,3.05,1.093,0.085,0.98,8.0,,,0.3554980309369174
8467,8467,8_265,8_239,49388.75,90.19123,14.4783,0.002,3.741538,69.0,69.0,815.0,775.0,815.3595,774.9404999999999,815.3595,774.9404999999999,192.61597553291688,27.72197654912773,0.926,0.841,16.73,0.00172,0.00156,17.05,815.3595,774.9404999999999,192.61597553291688,27.72197654912773,0.34092404425,0.27532791671,0.34092404425,0.27532791671,0.585,0.524,7.84,0.5849723,0.5235068,7.84,27.8802,0.0,1.56,1.102,0.092,1.0,8.0,263,263,8_15,8_21,45572.77,127.6407,14.5656,0.003,403.3481,103.0,112.0,815.0,775.0,815.4775999999999,775.3129,815.4775999999999,775.3129,192.6159413220883,27.721870940176693,1.815,1.669,52.4,0.00731,0.0068,53.0,815.4775999999999,775.3129,192.6159413220883,27.721870940176693,0.99287920084,0.96780073797,0.99287920084,0.96780073797,1.018,0.962,38.45,1.017675,0.9617783,38.45,22.878,0.0,3.15,1.087,0.08,0.986,8.0,,,0.39067808999231346
8511,8511,8_309,8_201,11110.2,43.3386,16.0981,0.0042,2.051507,60.0,60.0,1009.0,686.0,1009.0118,686.2079,1009.0118,686.2079,192.5536191891352,27.74541718695157,1.049,0.993,64.1,0.00424,0.00401,64.41,1009.0118,686.2079,192.5536191891352,27.74541718695157,0.42790227495,0.43272518601,0.42790227495,0.43272518601,0.665,0.647,50.73,0.6651736,0.6466618,50.73,25.283,16.0,1.85,1.057,0.054,0.982,8.0,269,269,8_21,8_15,9466.791,80.88653,16.2719,0.0093,402.7926,55.0,63.0,1009.0,686.0,1009.2109,686.613,1009.2109,686.613,192.5535595748792,27.745301740288944,1.711,1.484,63.72,0.02042,0.01666,66.15,1009.2109,686.613,192.5535595748792,27.745301740288944,0.97845592309,0.98773569144,0.97845592309,0.98773569144,1.016,0.966,47.66,1.01648,0.9658981,47.66,22.8715,24.0,3.25,1.153,0.133,0.981,8.0,,,0.451383229639812
8528,8528,8_326,8_189,1572.215,23.701,18.2211,0.0164,2.03041,275.0,275.0,512.0,649.0,512.1097,648.6427,512.1097,648.6427,192.7112703778839,27.759789044800847,8.787,4.501,51.37,0.13411,0.06766,51.37,512.1097,648.6427,192.7112703778839,27.759789044800847,39.687695815,72.097274687,39.687695815,72.097274687,8.613,6.132,76.19,8.612796,6.132268,76.19,25.2348,19.0,4.4,1.952,0.488,0.034,8.0,273,273,8_25,8_11,207.8927,25.05178,20.4178,0.1309,403.3879,6.0,7.0,512.0,649.0,512.256,649.0008,512.256,649.0008,192.7112269737597,27.759687265406527,0.726,0.695,85.79,0.09572,0.08885,89.89,512.256,649.0008,192.7112269737597,27.759687265406527,1.339119499,1.2162753495,1.339119499,1.2162753495,1.158,1.102,7.05,1.158027,1.101983,7.05,22.8336,0.0,2.55,1.044,0.042,0.433,8.0,,,0.38683239264573577
8558,8558,8_356,8_161,16524.76,52.63226,15.6671,0.0035,3.95542,68.0,68.0,967.0,606.0,967.1033,606.113,967.1033,606.113,192.5662171282511,27.7682621125886,1.011,0.966,41.38,0.0033,0.00318,38.98,967.1033,606.113,192.5662171282511,27.7682621125886,0.3793760458,0.37759284534,0.3793760458,0.37759284534,0.625,0.605,42.99,0.6254838,0.6047635,42.99,27.1353,0.0,1.71,1.046,0.044,0.999,8.0,279,279,8_31,8_5,14212.67,89.08495,15.8307,0.0068,403.2813,68.0,72.0,967.0,606.0,967.2201,606.5159,967.2201,606.5159,192.5661836352756,27.768147935249456,1.696,1.559,57.94,0.01469,0.01369,40.98,967.2201,606.5159,192.5661836352756,27.768147935249456,0.93563793191,0.97274375454,0.93563793191,0.97274375454,1.006,0.946,54.22,1.006398,0.9463324,54.22,22.8937,0.0,3.18,1.088,0.081,0.987,8.0,,,0.4194885576507988
8571,8571,8_369,8_435,2066.095,26.39405,17.9245,0.0139,2.043627,329.0,329.0,728.0,1006.0,728.0538,1005.5774,728.0538,1005.5774,192.64577278789017,27.657799245742208,9.73,4.779,61.81,0.12769,0.05951,63.34,728.0538,1005.5774,192.64577278789017,27.657799245742208,35.264106429,32.512919699,35.264106429,32.512919699,5.978,5.66,21.03,5.978401,5.660013,21.03,25.3017,19.0,3.74,2.036,0.509,0.316,8.0,251,251,8_3,8_33,498.9577,34.79948,19.4672,0.0757,404.1967,13.0,14.0,728.0,1006.0,727.6934,1005.8185,727.6934,1005.8185,192.6458894232486,27.65773420141322,1.099,0.896,61.15,0.09101,0.07091,65.28,727.6934,1005.8185,192.6458894232486,27.65773420141322,1.2837206014,1.3221478778,1.2837206014,1.3221478778,1.163,1.119,56.29,1.163172,1.11933,56.29,22.8603,16.0,4.43,1.227,0.185,0.033,8.0,,,0.43360969776978037
8700,8700,8_498,8_420,549940.2,300.3951,11.8616,6.0E-4,2.05785,74.0,74.0,701.0,1001.0,701.4063,1001.1945,701.4063,1001.1945,192.6541996743828,27.659234424097228,0.837,0.779,7.7,4.6E-4,4.3E-4,7.68,701.4063,1001.1945,192.6541996743828,27.659234424097228,0.31309788952,0.24152729516,0.31309788952,0.24152729516,0.56,0.491,2.97,0.559724,0.4912578,2.97,25.201,4.0,3.27,1.075,0.069,1.0,8.0,250,250,8_2,8_34,544015.2,333.1405,11.8734,7.0E-4,404.129,253.0,269.0,701.0,1001.0,701.5181,1001.5673,701.5181,1001.5673,192.65416745702555,27.659128752396285,1.968,1.826,57.68,0.00166,0.00158,55.93,701.5181,1001.5673,192.65416745702555,27.659128752396285,1.0238087378,1.0077428315,1.0238087378,1.0077428315,1.028,0.988,39.22,1.027538,0.9877844,39.22,22.8591,16.0,3.17,1.078,0.072,0.997,8.0,,,0.389203134622624
8715,8715,8_513,8_414,5800.735,33.08168,16.8037,0.0062,3.2854,138.0,138.0,982.0,966.0,982.0968,966.1904,982.0968,966.1904,192.5647127619524,27.666913674207155,2.542,1.427,-87.06,0.01718,0.009,89.18,982.0968,966.1904,192.5647127619524,27.666913674207155,0.58215860844,0.55679226019,0.58215860844,0.55679226019,0.774,0.735,32.34,0.7740392,0.7347205,32.34,26.403,3.0,2.08,1.782,0.439,0.994,8.0,254,254,8_6,8_30,4103.741,64.78708,17.1795,0.0171,405.3503,36.0,45.0,982.0,966.0,982.1479,966.4947,982.1479,966.4947,192.5646992867865,27.66682772043373,1.533,1.371,58.82,0.03102,0.02712,65.27,982.1479,966.4947,192.5646992867865,27.66682772043373,0.89847600406,0.87542650943,0.89847600406,0.87542650943,0.977,0.905,40.08,0.9769505,0.9052459,40.08,22.9537,0.0,3.12,1.118,0.106,0.979,8.0,,,0.30856069095075817
8782,8782,9_1,9_694,10097.92,53.05882,16.2018,0.0057,1.472846,2080.0,2080.0,1390.0,944.0,1390.1812,944.4254,1390.1812,944.4254,192.4348788625952,27.669783745748305,43.222,7.643,70.74,0.27548,0.04771,70.81,1390.1812,944.4254,192.4348788625952,27.669783745748305,379.41579202,391.29535027,379.41579202,391.29535027,20.027,19.225,56.08,20.02741,19.22535,56.08,25.7013,19.0,9.81,5.655,0.823,0.028,9.0,291,291,9_9,9_37,3157.936,78.65102,17.4639,0.027,403.4663,66.0,71.0,1390.0,944.0,1390.4368,945.0578,1390.4368,945.0578,192.43480360159424,27.66960388900326,3.538,1.303,63.2,0.10069,0.03679,63.69,1390.4368,945.0578,192.43480360159424,27.66960388900326,3.1345418639,4.9747777841,3.1345418639,4.9747777841,2.419,1.503,60.41,2.418745,1.502995,60.41,22.9138,0.0,11.73,2.716,0.632,0.0,9.0,,,0.6821005204514022
8783,8783,9_2,9_640,9078.237,67.56615,16.3174,0.0081,3.02378,6632.0,6632.0,1205.0,832.0,1205.2473,831.956,1205.2473,831.956,192.4925853347107,27.70289028894164,37.142,30.239,-86.14,0.17278,0.14273,-86.24,1205.2473,831.956,192.4925853347107,27.70289028894164,238.85138419,241.68774577,238.85138419,241.68774577,15.639,15.361,54.59,15.63926,15.36076,54.59,28.0257,19.0,3.03,1.228,0.186,0.018,9.0,301,301,9_19,9_27,1098.451,44.46654,18.6105,0.044,403.408,21.0,23.0,1205.0,832.0,1205.2127,832.0624,1205.2127,832.0624,192.49259731121336,27.702860653382213,1.277,1.117,30.61,0.06164,0.05417,21.42,1205.2127,832.0624,192.49259731121336,27.702860653382213,0.97205727651,0.93489735055,0.97205727651,0.93489735055,1.023,0.927,39.3,1.023434,0.9271129,39.3,22.9153,0.0,3.63,1.144,0.126,0.606,9.0,,,0.11188440463263208
8784,8784,9_3,9_640,17882.34,77.6317,15.5813,0.0047,1.585867,6821.0,6821.0,1318.0,815.0,1318.1893,815.2244000000001,1318.1893,815.2244000000001,192.45654279240765,27.70668734256844,54.843,27.619,80.84,0.264,0.13239,81.72,1318.1893,815.2244000000001,192.45654279240765,27.70668734256844,819.69165501,2950.8363076,819.69165501,2950.8363076,54.843,27.619,80.84,54.84267,27.619,80.84,25.7254,19.0,2.99,1.986,0.496,0.06,9.0,303,303,9_21,9_25,735.0006,37.07608,19.0467,0.0548,402.491,16.0,16.0,1318.0,815.0,1318.1826,815.3984,1318.1826,815.3984,192.4565465425078,27.70663848233769,1.117,0.932,32.65,0.07148,0.05726,29.7,1318.1826,815.3984,192.4565465425078,27.70663848233769,0.79191010455,0.77193335589,0.79191010455,0.77193335589,0.891,0.877,19.09,0.8914189,0.8770495,19.09,22.8724,0.0,3.02,1.198,0.166,0.432,9.0,,,0.1741289464735579
8786,8786,9_5,9_436,36842.61,113.3111,14.7965,0.0033,1.606802,13455.0,13455.0,1221.0,588.0,1221.0061,587.6118,1221.0061,587.6118,192.48531962686903,27.77145272453092,149.18,33.102,46.49,0.48878,0.10702,46.64,1221.0061,587.6118,192.48531962686903,27.77145272453092,11123.698928,12226.662653,11123.698928,12226.662653,149.18,33.102,46.49,149.1799,33.10188,46.49,25.6634,19.0,4.0,4.507,0.778,0.001,9.0,317,317,9_35,9_11,646.4899,38.1453,19.186,0.0641,402.9491,15.0,17.0,1221.0,588.0,1220.8383,587.7306,1220.8383,587.7306,192.48537407466324,27.77142067427878,1.191,0.991,10.68,0.08359,0.0694,9.4,1220.8383,587.7306,192.48537407466324,27.77142067427878,1.7939269644,1.7190284387,1.7939269644,1.7190284387,1.375,1.274,36.87,1.374864,1.273854,36.87,22.8669,0.0,4.12,1.202,0.168,0.259,9.0,,,0.20559737352419838
8788,8788,9_7,9_315,4607.477,39.83875,17.0537,0.0094,1.658301,1236.0,1236.0,1423.0,609.0,1422.6608,609.6736,1422.6608,609.6736,192.42141654156745,27.7636203989191,27.472,9.377,27.09,0.24456,0.08318,27.06,1422.6608,609.6736,192.42141654156745,27.7636203989191,1401.9824879,1488.0487333,1401.9824879,1488.0487333,38.745,37.268,70.02,38.7448,37.26757,70.02,25.5213,19.0,4.74,2.93,0.659,0.007,9.0,315,315,9_33,9_13,361.3752,31.80091,19.8175,0.0956,402.6069,10.0,12.0,1423.0,609.0,1422.6745,609.4617,1422.6745,609.4617,192.4214101950957,27.76367984985836,1.089,0.821,-36.15,0.11033,0.08422,-37.26,1422.6745,609.4617,192.4214101950957,27.76367984985836,1.7716096135,1.502792603,1.7716096135,1.502792603,1.331,1.226,0.44,1.331024,1.225878,0.44,22.8835,0.0,4.87,1.327,0.247,0.076,9.0,,,0.2123424121554741
8794,8794,9_13,9_174,1807.524,25.39321,18.0697,0.0153,3.160027,587.0,587.0,1169.0,573.0,1168.6952,572.6498,1168.6952,572.6498,192.5018137784368,27.776076717315657,12.621,4.621,-10.99,0.15007,0.05425,-11.28,1168.6952,572.6498,192.5018137784368,27.776076717315657,1.5013842701,1.4745329354,1.5013842701,1.4745329354,1.229,1.21,-27.26,1.229263,1.210301,-27.26,27.6885,19.0,3.93,2.731,0.634,0.022,9.0,319,319,9_37,9_8,481.676,34.81662,19.5055,0.0785,404.758,12.0,14.0,1169.0,573.0,1168.574,572.7213,1168.574,572.7213,192.501852972709,27.77605758498899,1.007,0.975,45.17,0.08112,0.07932,2.93,1168.574,572.7213,192.501852972709,27.77605758498899,1.5824249921,1.5807583111,1.5824249921,1.5807583111,1.265,1.25,-43.77,1.265314,1.249865,-43.77,22.9391,0.0,4.88,1.033,0.032,0.137,9.0,,,0.1407184778201244
8795,8795,9_14,9_174,4343.42,33.51279,17.1178,0.0084,3.109586,626.0,626.0,1182.0,551.0,1182.0072,551.3662,1182.0072,551.3662,192.49738510156467,27.781953325062485,5.646,4.455,29.96,0.04805,0.0357,32.49,1182.0072,551.3662,192.49738510156467,27.781953325062485,1.8535307691,1.7035647971,1.8535307691,1.7035647971,1.369,1.298,-18.85,1.368692,1.297604,-18.85,27.2795,3.0,3.92,1.267,0.211,0.029,9.0,322,322,9_40,9_5,2600.195,67.40288,17.6749,0.0282,403.7707,47.0,51.0,1182.0,551.0,1182.4665,551.5275,1182.4665,551.5275,192.49724054296692,27.78190431567612,1.794,1.653,-10.09,0.0554,0.05003,-6.26,1182.4665,551.5275,192.49724054296692,27.78190431567612,2.145732995,2.0623129552,2.145732995,2.0623129552,1.469,1.432,-19.62,1.46897,1.431842,-19.62,22.8896,0.0,4.97,1.085,0.079,0.088,9.0,,,0.4867999383730245
8820,8820,9_39,9_79,1868.967,19.68556,18.0334,0.0114,2.983741,106.0,106.0,1296.0,534.0,1296.2912,533.9023,1296.2912,533.9023,192.460884623312,27.78594470515151,2.033,1.514,48.11,0.02437,0.0165,47.5,1296.2912,533.9023,192.460884623312,27.78594470515151,0.95256810282,0.94472604525,0.95256810282,0.94472604525,0.99,0.958,41.4,0.9899228,0.9577823,41.4,26.723,0.0,3.03,1.343,0.255,0.351,9.0,323,323,9_41,9_4,1059.08,41.87265,18.6501,0.0429,402.9792,18.0,20.0,1296.0,534.0,1296.4845,534.2154,1296.4845,534.2154,192.4608260719519,27.785855135616096,1.159,1.092,44.66,0.05613,0.0519,38.47,1296.4845,534.2154,192.4608260719519,27.785855135616096,0.93310118813,0.91058354273,0.93310118813,0.91058354273,0.976,0.944,34.43,0.9762511,0.9437259,34.43,22.8834,0.0,3.26,1.061,0.058,0.75,9.0,,,0.36796263397266377
8825,8825,9_44,9_66,1317.634,17.55712,18.4129,0.0145,1.679858,96.0,96.0,1502.0,524.0,1502.2092,523.827,1502.2092,523.827,192.39531734932095,27.78709836914216,2.13,1.695,74.47,0.03073,0.02348,75.64,1502.2092,523.827,192.39531734932095,27.78709836914216,1.5311172081,1.7479342001,1.5311172081,1.7479342001,1.337,1.222,68.81,1.336524,1.221784,68.81,25.2781,16.0,3.96,1.257,0.204,0.36,9.0,325,325,9_43,9_2,577.325,36.93448,19.3089,0.0695,402.2058,12.0,16.0,1502.0,524.0,1502.2706,523.8659,1502.2706,523.8659,192.3952981956488,27.787086930134937,1.259,0.872,70.62,0.09347,0.0655,71.43,1502.2706,523.8659,192.3952981956488,27.787086930134937,1.1128763265,1.4719057791,1.1128763265,1.4719057791,1.237,1.027,69.65,1.236602,1.027423,69.65,22.8692,0.0,5.83,1.443,0.307,0.533,9.0,,,0.07268541806997432
8871,8871,9_90,9_793,2532.661,21.73034,17.7035,0.0093,1.455418,70.0,70.0,1050.0,1012.0,1050.4275,1011.2879,1050.4275,1011.2879,192.54341652056536,27.65369923685268,1.557,1.024,82.3,0.01725,0.00959,83.18,1050.4275,1011.2879,192.54341652056536,27.65369923685268,0.39200431337,0.24082733474,0.39200431337,0.24082733474,0.626,0.491,-0.21,0.6261041,0.4907396,-0.21,25.3669,24.0,2.66,1.52,0.342,0.969,9.0,286,286,9_4,9_43,3202.468,47.15154,17.4487,0.016,402.9193,19.0,22.0,1050.0,1013.0,1050.4894,1012.2705,1050.4894,1012.2705,192.54340581736892,27.653422490949367,1.389,0.776,-0.12,0.03152,0.01777,-0.1,1050.4894,1012.2705,192.54340581736892,27.653422490949367,0.61651033361,0.27880703864,0.61651033361,0.27880703864,0.785,0.528,-0.58,0.785204,0.5279887,-0.58,22.8845,24.0,3.44,1.79,0.441,0.979,9.0,4,3,0.9845477997537045
8921,8921,9_140,9_694,2051.615,29.78721,17.9322,0.0158,3.016214,968.0,968.0,1442.0,914.0,1442.1389,914.3652,1442.1389,914.3652,192.41809245857772,27.677811534726004,14.718,10.059,50.11,0.15086,0.10774,49.79,1442.1389,914.3652,192.41809245857772,27.677811534726004,2.9518718425,2.859137316,2.9518718425,2.859137316,1.76,1.647,38.0,1.759858,1.647395,38.0,27.6362,19.0,3.67,1.463,0.317,0.014,9.0,295,295,9_13,9_33,385.9295,29.47673,19.7461,0.0829,402.189,10.0,10.0,1442.0,914.0,1442.0141,914.506,1442.0141,914.506,192.4181334266247,27.67777297140216,1.034,0.664,63.34,0.0988,0.06067,63.42,1442.0141,914.506,192.4181334266247,27.67777297140216,1.1614911174,1.2756916701,1.1614911174,1.2756916701,1.176,1.027,55.18,1.175867,1.026898,55.18,22.8434,0.0,4.92,1.559,0.358,0.128,9.0,,,0.18814802682983262
8962,8962,9_181,9_670,6724.652,35.33318,16.6432,0.0057,2.871916,250.0,250.0,1351.0,942.0,1350.2751,942.8992,1350.2751,942.8992,192.4475404165661,27.67053605818076,2.616,2.052,-88.46,0.01764,0.01377,83.96,1350.2751,942.8992,192.4475404165661,27.67053605818076,0.57196032425,0.56291402759,0.57196032425,0.56291402759,0.768,0.738,39.09,0.7678004,0.7384828,39.09,27.2352,0.0,3.12,1.275,0.216,0.851,9.0,292,292,9_10,9_36,4899.588,66.31884,16.987,0.0147,401.443,41.0,45.0,1351.0,942.0,1350.6723,942.6775,1350.6723,942.6775,192.44741217657173,27.67059517216194,1.506,1.37,58.2,0.02692,0.02418,52.18,1350.6723,942.6775,192.44741217657173,27.67059517216194,0.84508657073,0.87404803994,0.84508657073,0.87404803994,0.954,0.899,53.23,0.9543061,0.8991299,53.23,22.8091,0.0,2.98,1.099,0.09,0.981,9.0,,,0.45488320478984734
9001,9001,9_220,9_640,10283.54,64.16362,16.182,0.0068,2.943701,5036.0,5036.0,1196.0,893.0,1196.3516,893.517,1196.3516,893.517,192.49597989328487,27.68565468200667,48.249,19.1,0.71,0.23093,0.09008,1.6,1196.3516,893.517,192.49597989328487,27.68565468200667,1.3787513973,1.2898045817,1.3787513973,1.2898045817,1.184,1.126,24.22,1.183771,1.125718,24.22,27.8195,19.0,2.34,2.526,0.604,0.031,9.0,297,297,9_15,9_31,2734.332,55.81638,17.6203,0.0222,402.4293,28.0,34.0,1196.0,893.0,1196.431,893.7419,1196.431,893.7419,192.4959567421111,27.685590822380117,1.383,1.286,46.07,0.03556,0.03319,54.74,1196.431,893.7419,192.4959567421111,27.685590822380117,0.88061676302,0.86946054697,0.88061676302,0.86946054697,0.954,0.916,40.49,0.9542541,0.9162295,40.49,22.8605,0.0,3.16,1.075,0.07,0.968,9.0,,,0.23850444440299795
9003,9003,9_222,9_640,37634.31,84.68755,14.7734,0.0024,3.049135,1890.0,1890.0,1115.0,820.0,1115.4605,819.6137,1115.4605,819.6137,192.52100292681288,27.7070739161546,9.323,7.249,83.65,0.02893,0.02259,81.93,1115.4605,819.6137,192.52100292681288,27.7070739161546,0.4227430659,0.41131705884,0.4227430659,0.41131705884,0.654,0.637,29.6,0.6543621,0.6370796,29.6,27.4987,3.0,1.83,1.286,0.222,0.753,9.0,302,302,9_20,9_26,31963.27,114.2894,14.9508,0.0039,403.9408,90.0,99.0,1115.0,820.0,1115.5707,820.0068,1115.5707,820.0068,192.5209715099894,27.70696253105093,1.823,1.64,61.65,0.00933,0.00826,60.62,1115.5707,820.0068,192.5209715099894,27.70696253105093,0.97852937964,0.99453709506,0.97852937964,0.99453709506,1.013,0.973,50.72,1.013358,0.9727135,50.72,22.93,0.0,3.23,1.112,0.1,0.981,9.0,,,0.40825439373020855
9005,9005,9_224,9_640,11886.71,52.87987,16.0248,0.0048,3.02609,1645.0,1645.0,1121.0,803.0,1121.1028,802.8031,1121.1028,802.8031,192.5190558243324,27.711755192630857,15.916,7.162,10.8,0.08108,0.037,10.82,1121.1028,802.8031,192.5190558243324,27.711755192630857,0.55382906876,0.5445645987,0.55382906876,0.5445645987,0.748,0.735,30.66,0.7475607,0.7345384,30.66,27.4731,3.0,1.91,2.222,0.55,0.934,9.0,305,305,9_23,9_23,7745.575,75.94453,16.4898,0.0106,403.728,51.0,57.0,1121.0,803.0,1121.2278,803.1592,1121.2278,803.1592,192.51901936531297,27.711654092208423,1.651,1.473,55.89,0.0217,0.01877,56.22,1121.2278,803.1592,192.51901936531297,27.711654092208423,0.93439032143,0.94957684457,0.93439032143,0.94957684457,0.987,0.954,52.0,0.9866047,0.9542423,52.0,22.9203,0.0,3.1,1.121,0.108,0.976,9.0,,,0.377401921033875
9020,9020,9_239,9_628,17054.17,56.49866,15.6328,0.0036,1.544817,626.0,626.0,1492.0,854.0,1492.0601,854.1744,1492.0601,854.1744,192.40166635029456,27.694323695001987,5.949,2.834,-54.9,0.02795,0.01287,-54.46,1492.0601,854.1744,192.40166635029456,27.694323695001987,0.40184747173,0.41122490806,0.40184747173,0.41122490806,0.646,0.63,58.67,0.6455563,0.6295471,58.67,25.5259,18.0,1.67,2.099,0.524,0.993,9.0,299,299,9_17,9_29,12800.66,86.98147,15.9443,0.0074,402.5977,60.0,68.0,1492.0,854.0,1492.1615,854.557,1492.1615,854.557,192.40163775208407,27.694215311470472,1.671,1.508,64.14,0.01552,0.01404,58.46,1492.1615,854.557,192.40163775208407,27.694215311470472,0.87551905412,0.92357036966,0.87551905412,0.92357036966,0.972,0.924,60.94,0.9721357,0.9241437,60.94,22.8613,0.0,3.02,1.108,0.097,0.983,9.0,,,0.3958089438100427
9057,9057,9_276,9_596,778.0735,13.82023,18.9849,0.0193,1.508392,96.0,96.0,1505.0,919.0,1504.8734,918.7203,1504.8734,918.7203,192.3982062731287,27.67607403721128,2.256,1.865,73.84,0.04588,0.03681,74.55,1504.8734,918.7203,192.3982062731287,27.67607403721128,1.7889955401,1.9545550294,1.7889955401,1.9545550294,1.4,1.335,79.05,1.400353,1.335126,79.05,25.4742,19.0,3.66,1.209,0.173,0.324,9.0,294,294,9_12,9_34,206.0617,22.71345,20.4274,0.1197,402.6219,5.0,6.0,1505.0,919.0,1504.8218,918.8103,1504.8218,918.8103,192.3982235145453,27.676049160341865,0.755,0.565,44.2,0.10393,0.07679,45.0,1504.8218,918.8103,192.3982235145453,27.676049160341865,0.71323212012,0.73254739587,0.71323212012,0.73254739587,0.891,0.808,48.92,0.8909026,0.8075098,48.92,22.8624,0.0,3.86,1.336,0.251,0.488,9.0,,,0.10374275878347615
9172,9172,9_391,9_502,51515.83,92.08144,14.4326,0.0019,2.948932,73.0,73.0,1397.0,848.0,1396.6128,848.2664,1396.6128,848.2664,192.43193426162716,27.69676362491745,0.899,0.863,39.78,0.00163,0.00157,38.99,1396.6128,848.2664,192.43193426162716,27.69676362491745,0.33559359109,0.30648608096,0.33559359109,0.30648608096,0.582,0.551,16.48,0.58171,0.5510836,16.48,27.5528,0.0,1.58,1.041,0.039,0.982,9.0,300,300,9_18,9_28,47689.65,130.1192,14.5163,0.003,402.4956,108.0,114.0,1397.0,848.0,1396.7264,848.6691000000001,1396.7264,848.6691000000001,192.4319019459762,27.696649496926245,1.848,1.654,66.49,0.00743,0.00638,71.05,1396.7264,848.6691000000001,192.4319019459762,27.696649496926245,0.94906679165,0.98049921788,0.94906679165,0.98049921788,1.008,0.955,53.77,1.008422,0.9553277,53.77,22.8709,0.0,3.22,1.117,0.105,0.982,9.0,,,0.41841635962287055
